Id persona,Sexo,Rol,Departamento,Subsistema,Año lectivo,Cantidad de días ingreso a CREA,Cantidad de Comentarios posteados,Cantidad de Acciones totales,Cantidad de días de ingreso a Biblioteca,Cantidad de préstamos en biblioteca
33953,Femenino,Docente,Salto,DGEIP,2020,135,1915,3235,3,4
33955,Femenino,Docente,Salto,DGEIP,2020,8,0,22,0,0
33956,Femenino,Docente,Salto,DGEIP,2020,104,181,954,0,0
33959,Femenino,Docente,Salto,DGEIP,2020,132,96,685,4,2
33964,Femenino,Docente,Salto,DGEIP,2020,31,10,101,0,0
33967,Femenino,Docente,Salto,DGEIP,2020,272,801,7457,1,1
33970,Femenino,Docente,Salto,DGEIP,2020,139,446,2119,4,1
33973,Femenino,Docente,Salto,DGEIP,2020,161,233,2793,0,0
33974,Femenino,Docente,Salto,DGEIP,2020,100,190,1172,1,0
33975,Femenino,Docente,Salto,DGEIP,2020,204,513,1932,17,10
33976,Femenino,Docente,Salto,DGEIP,2020,197,312,1943,1,1
33977,Femenino,Docente,Salto,DGEIP,2020,55,23,121,0,0
33981,Femenino,Docente,Salto,DGEIP,2020,107,337,809,1,1
33982,Femenino,Docente,Salto,DGEIP,2020,17,5,182,0,0
33984,Femenino,Docente,Salto,DGEIP,2020,179,786,2902,5,3
33987,Femenino,Docente,Salto,DGEIP,2020,125,807,1496,0,0
33988,Femenino,Docente,Salto,DGEIP,2020,170,293,2193,9,6
33991,Femenino,Docente,Salto,DGEIP,2020,42,2,178,0,0
33992,Femenino,Docente,Salto,DGEIP,2020,9,0,18,0,0
33993,Femenino,Docente,Salto,DGEIP,2020,75,202,389,0,0
33995,Femenino,Docente,Salto,DGEIP,2020,76,2,187,2,1
33996,Femenino,Docente,Salto,DGEIP,2020,126,306,2092,0,0
33997,Femenino,Docente,Salto,DGEIP,2020,165,48,932,8,7
33998,Femenino,Docente,Salto,DGEIP,2020,24,1,55,0,0
33999,Femenino,Docente,Salto,DGEIP,2020,9,1,17,0,0
34002,Femenino,Docente,Salto,DGEIP,2020,139,161,727,3,1
34004,Femenino,Docente,Salto,DGEIP,2020,30,11,238,0,0
34005,Masculino,Docente,Salto,DGEIP,2020,118,59,649,1,2
34008,Femenino,Docente,Artigas,DGEIP,2020,164,34,816,4,3
34011,Femenino,Docente,Salto,DGEIP,2020,110,364,1128,0,0
34016,Femenino,Docente,Salto,DGEIP,2020,138,963,2046,0,0
34023,Femenino,Docente,Salto,DGEIP,2020,156,1425,3198,2,0
34025,Femenino,Docente,Salto,DGEIP,2020,107,422,1032,1,1
34026,Femenino,Docente,Salto,DGEIP,2020,126,669,1026,3,7
34027,Femenino,Docente,Salto,DGEIP,2020,103,944,1514,1,1
34035,Femenino,Docente,Salto,DGEIP,2020,89,63,900,0,0
34038,Femenino,Docente,Paysandu,DGEIP,2020,80,141,621,19,15
34039,Femenino,Docente,Salto,DGEIP,2020,119,2186,5066,11,5
34041,Femenino,Docente,San Jose,DGEIP,2020,8,3,26,0,0
34043,Femenino,Docente,Salto,DGEIP,2020,49,279,513,0,0
34044,Femenino,Docente,Salto,DGEIP,2020,115,707,1758,1,0
34045,Femenino,Docente,Salto,DGEIP,2020,103,142,756,0,0
34046,Femenino,Docente,Salto,DGEIP,2020,12,3,44,0,0
34047,Femenino,Docente,Montevideo,DGEIP,2020,137,731,2867,5,3
34048,Femenino,Docente,Salto,DGEIP,2020,184,194,1095,4,3
34052,Femenino,Docente,Salto,DGEIP,2020,115,94,810,2,0
34053,Femenino,Docente,Salto,DGEIP,2020,40,9,168,0,0
34054,Femenino,Docente,Salto,DGEIP,2020,11,0,415,0,0
34059,Femenino,Docente,Salto,DGEIP,2020,177,1784,4610,2,0
34062,Femenino,Docente,Salto,DGEIP,2020,138,534,1571,0,0
34063,Femenino,Docente,Salto,DGEIP,2020,116,843,2034,0,0
34064,Femenino,Docente,Salto,DGEIP,2020,172,343,1868,0,0
34066,Femenino,Docente,Salto,DGEIP,2020,20,9,101,1,1
34067,Femenino,Docente,Salto,DGEIP,2020,29,15,162,0,0
34070,Femenino,Docente,Salto,DGEIP,2020,43,22,120,0,0
34072,Femenino,Docente,Salto,DGEIP,2020,11,4,83,1,1
34075,Masculino,Docente,Salto,DGEIP,2020,3,0,5,0,0
34076,Femenino,Docente,Salto,DGEIP,2020,28,40,363,0,0
34080,Femenino,Docente,San Jose,DGEIP,2020,83,460,1098,5,1
34081,Femenino,Docente,Salto,DGEIP,2020,97,27,437,0,0
34083,Femenino,Docente,Salto,DGEIP,2020,0,0,0,0,0
34084,Femenino,Docente,Salto,DGEIP,2020,100,153,514,1,1
34085,Femenino,Docente,Artigas,DGEIP,2020,6,0,47,0,0
34089,Femenino,Docente,Salto,DGEIP,2020,55,109,430,0,0
34090,Masculino,Docente,Salto,DGES,2020,2,0,2,0,0
34091,Femenino,Docente,Salto,DGEIP,2020,25,4,171,22,8
34093,Femenino,Docente,Salto,DGEIP,2020,0,0,0,0,0
34095,Femenino,Docente,Salto,DGEIP,2020,44,158,304,0,0
34096,Masculino,Docente,Salto,DGEIP,2020,1,0,1,0,0
34101,Masculino,Docente,Salto,DGEIP,2020,21,3,53,5,2
34103,Femenino,Docente,Salto,DGEIP,2020,45,23,706,0,0
34105,Femenino,Docente,Montevideo,DGEIP,2020,42,2,124,2,2
34107,Masculino,Docente,Salto,DGEIP,2020,10,8,31,0,0
34108,Masculino,Docente,Salto,DGEIP,2020,5,1,7,1,1
34109,Femenino,Docente,Tacuarembo,DGEIP,2020,46,35,274,0,0
34112,Femenino,Docente,Salto,DGEIP,2020,2,0,3,0,0
34115,Femenino,Docente,Salto,DGEIP,2020,154,724,1068,2,2
34117,Femenino,Docente,Salto,DGEIP,2020,28,4,238,0,0
34118,Femenino,Docente,Montevideo,DGEIP,2020,210,131,5259,24,7
34120,Femenino,Docente,Salto,DGEIP,2020,142,156,2923,4,3
34122,Femenino,Docente,Salto,DGEIP,2020,60,197,656,0,0
34124,Femenino,Docente,Salto,DGEIP,2020,143,287,1107,2,1
34125,Femenino,Docente,Artigas,DGEIP,2020,95,42,479,0,0
34126,Femenino,Docente,Tacuarembo,DGEIP,2020,3,0,4,1,0
34128,Femenino,Docente,Salto,DGEIP,2020,61,1,480,0,0
34130,Femenino,Docente,Salto,DGEIP,2020,44,68,176,0,0
34131,Masculino,Docente,Salto,DGEIP,2020,27,57,277,6,1
34133,Femenino,Docente,Tacuarembo,DGEIP,2020,203,705,4304,2,2
34134,Femenino,Docente,Salto,DGEIP,2020,16,0,110,2,5
34138,Femenino,Docente,Salto,DGEIP,2020,28,10,131,0,0
34139,Femenino,Docente,Salto,DGEIP,2020,181,1312,3082,0,0
34140,Femenino,Docente,Salto,DGEIP,2020,38,4,52,0,0
34141,Femenino,Docente,Salto,DGEIP,2020,99,50,554,0,0
34143,Femenino,Docente,Salto,DGEIP,2020,127,6,1980,1,1
34144,Femenino,Docente,Salto,DGEIP,2020,102,713,1442,2,1
34145,Femenino,Docente,Salto,DGEIP,2020,7,0,18,0,0
34147,Masculino,Docente,Tacuarembo,DGEIP,2020,22,2,76,0,0
34150,Femenino,Docente,Salto,DGEIP,2020,94,97,1028,0,0
34151,Femenino,Docente,Salto,DGEIP,2020,17,7,69,0,0
34152,Femenino,Docente,Salto,DGEIP,2020,28,3,72,0,0
34156,Femenino,Docente,Salto,DGEIP,2020,10,0,13,0,0
34158,Femenino,Docente,Salto,DGEIP,2020,84,37,395,1,1
34161,Femenino,Docente,Salto,DGEIP,2020,126,58,791,0,0
34162,Femenino,Docente,Salto,DGEIP,2020,111,346,1066,2,4
34164,Femenino,Docente,Salto,DGEIP,2020,225,81,2597,1,0
34170,Masculino,Docente,Salto,DGES,2020,139,1287,2417,0,0
34170,Masculino,Docente,Salto,DGETP,2020,139,1287,2417,0,0
34171,Femenino,Docente,Salto,DGEIP,2020,149,186,941,1,0
34172,Femenino,Docente,San Jose,DGEIP,2020,0,0,0,0,0
34174,Femenino,Docente,Salto,DGEIP,2020,29,12,123,0,0
34177,Femenino,Docente,Salto,DGEIP,2020,0,0,0,0,0
34178,Femenino,Docente,Salto,DGEIP,2020,120,47,682,4,4
34182,Femenino,Docente,Salto,DGEIP,2020,5,1,11,0,0
34184,Femenino,Docente,Salto,DGEIP,2020,192,701,2905,0,0
34185,Femenino,Docente,Salto,DGEIP,2020,31,6,90,0,0
34187,Femenino,Docente,Salto,DGEIP,2020,66,129,575,1,0
34188,Femenino,Docente,Salto,DGEIP,2020,198,282,1949,3,1
34189,Femenino,Docente,Montevideo,DGEIP,2020,112,705,1896,0,0
34190,Femenino,Docente,Salto,DGEIP,2020,36,13,165,0,0
34191,Femenino,Docente,Salto,DGEIP,2020,4,0,27,0,0
34192,Femenino,Docente,Salto,DGEIP,2020,67,97,437,2,2
34193,Femenino,Docente,Salto,DGEIP,2020,87,138,478,0,0
34202,Femenino,Docente,Salto,DGEIP,2020,4,0,33,0,0
34206,Masculino,Docente,Salto,DGES,2020,69,95,1902,0,0
34210,Femenino,Docente,Canelones,DGEIP,2020,125,190,728,0,0
34211,Femenino,Docente,Salto,DGEIP,2020,96,11,437,0,0
34215,Femenino,Docente,Salto,DGEIP,2020,50,6,553,0,0
34216,Femenino,Docente,Salto,DGEIP,2020,108,105,691,6,4
34220,Femenino,Docente,Salto,DGEIP,2020,78,283,962,4,6
34222,Femenino,Docente,Salto,DGEIP,2020,43,0,149,0,0
34225,Femenino,Docente,Salto,DGEIP,2020,39,37,209,1,1
34226,Femenino,Docente,Salto,DGEIP,2020,123,597,2136,0,0
34227,Femenino,Docente,Salto,DGEIP,2020,247,372,4381,1,1
34229,Femenino,Docente,Salto,DGEIP,2020,99,34,1335,0,0
34230,Femenino,Docente,Salto,DGEIP,2020,141,1446,3319,0,0
34232,Masculino,Docente,Salto,DGEIP,2020,89,204,512,1,0
34233,Femenino,Docente,Salto,DGEIP,2020,63,106,487,0,0
34236,Femenino,Docente,Salto,DGEIP,2020,189,1542,2595,1,1
34237,Femenino,Docente,Salto,DGEIP,2020,54,224,715,0,0
34239,Femenino,Docente,Salto,DGEIP,2020,133,21,409,1,0
34241,Masculino,Docente,Salto,DGEIP,2020,108,123,890,0,0
34243,Femenino,Docente,Salto,DGEIP,2020,62,24,193,1,1
34244,Femenino,Docente,Salto,DGEIP,2020,23,4,80,1,0
34247,Femenino,Docente,Salto,DGEIP,2020,137,1590,3004,1,2
34252,Femenino,Docente,Salto,DGEIP,2020,207,446,2296,0,0
34253,Masculino,Docente,Salto,DGES,2020,222,136,4906,0,0
34253,Masculino,Docente,Salto,DGETP,2020,222,136,4906,0,0
34254,Femenino,Docente,Salto,DGEIP,2020,86,127,442,1,1
34255,Femenino,Docente,Salto,DGEIP,2020,81,93,421,4,2
34261,Femenino,Docente,Salto,DGEIP,2020,13,9,77,0,0
34262,Femenino,Docente,Salto,DGEIP,2020,58,57,328,0,0
34263,Femenino,Docente,Salto,DGEIP,2020,90,217,815,1,1
34268,Femenino,Docente,Montevideo,DGEIP,2020,0,0,0,0,0
34276,Femenino,Docente,Salto,DGEIP,2020,91,421,929,2,1
34278,Femenino,Docente,Salto,DGEIP,2020,2,0,2,0,0
34279,Femenino,Docente,Salto,DGEIP,2020,92,102,324,0,0
34282,Femenino,Docente,Salto,DGEIP,2020,86,273,886,0,0
34285,Femenino,Docente,Salto,DGEIP,2020,0,0,0,0,0
34286,Femenino,Docente,Salto,DGEIP,2020,161,446,1526,0,0
34288,Femenino,Docente,Salto,DGEIP,2020,68,15,476,2,2
34290,Masculino,Docente,Salto,DGETP,2020,0,0,0,0,0
34290,Masculino,Docente,Salto,DGES,2020,0,0,0,0,0
34291,Femenino,Docente,Salto,DGEIP,2020,117,142,531,1,0
34293,Femenino,Docente,Salto,DGEIP,2020,71,34,361,0,0
34295,Femenino,Docente,Salto,DGEIP,2020,133,159,2024,2,3
34296,Femenino,Docente,Salto,DGEIP,2020,2,0,2,0,0
34297,Masculino,Docente,Salto,DGES,2020,1,0,1,0,0
34299,Femenino,Docente,Salto,DGEIP,2020,77,122,558,0,0
34300,Femenino,Docente,Salto,DGEIP,2020,65,114,433,2,3
34302,Femenino,Docente,Salto,DGEIP,2020,62,109,464,2,3
34304,Femenino,Docente,Paysandu,DGEIP,2020,19,14,144,0,0
34305,Femenino,Docente,Salto,DGEIP,2020,217,1525,2985,1,0
34306,Femenino,Docente,Salto,DGEIP,2020,109,167,666,1,0
34307,Masculino,Docente,Salto,DGEIP,2020,8,0,8,0,0
34318,Femenino,Docente,Montevideo,DGEIP,2020,177,346,2968,1,0
34322,Femenino,Docente,Salto,DGEIP,2020,95,281,1027,5,4
34323,Femenino,Docente,Salto,DGEIP,2020,0,0,0,0,0
34326,Femenino,Docente,Salto,DGEIP,2020,134,154,819,0,0
34329,Femenino,Docente,Salto,DGEIP,2020,155,1826,4503,0,0
34330,Masculino,Docente,Salto,DGEIP,2020,50,42,187,2,2
34333,Femenino,Docente,Salto,DGEIP,2020,86,65,556,0,0
34335,Femenino,Docente,Maldonado,DGEIP,2020,183,473,1529,3,2
34337,Femenino,Docente,Salto,DGEIP,2020,97,189,955,0,0
34346,Femenino,Docente,Salto,DGEIP,2020,11,4,40,0,0
34351,Femenino,Docente,Salto,DGEIP,2020,74,249,702,1,1
34353,Femenino,Docente,Salto,DGEIP,2020,102,228,1650,0,0
34357,Femenino,Docente,Salto,DGEIP,2020,153,585,1515,4,0
34360,Femenino,Docente,Salto,DGEIP,2020,145,68,1202,0,0
34365,Femenino,Docente,Salto,DGEIP,2020,143,97,1104,0,0
34366,Femenino,Docente,Salto,DGEIP,2020,97,157,530,1,0
34367,Femenino,Docente,Salto,DGEIP,2020,108,301,877,0,0
34369,Femenino,Docente,Salto,DGEIP,2020,17,2,34,0,0
34370,Femenino,Docente,Salto,DGEIP,2020,19,0,126,0,0
34374,Femenino,Docente,Salto,DGEIP,2020,52,20,233,0,0
34380,Femenino,Docente,Salto,DGETP,2020,25,6,86,0,0
34383,Femenino,Docente,Salto,DGEIP,2020,128,778,1461,5,4
34385,Femenino,Docente,Salto,DGEIP,2020,17,94,204,0,0
34386,Femenino,Docente,Salto,DGEIP,2020,74,157,2647,5,4
34388,Femenino,Docente,Salto,DGEIP,2020,77,381,654,0,0
34391,Femenino,Docente,Salto,DGEIP,2020,136,516,1252,0,0
34393,Femenino,Docente,Salto,DGEIP,2020,75,83,367,0,0
34394,Femenino,Docente,Salto,DGEIP,2020,69,191,449,1,2
34395,Femenino,Docente,Salto,DGEIP,2020,181,133,1357,4,5
34396,Masculino,Docente,Salto,DGES,2020,45,153,523,0,0
34397,Femenino,Docente,Salto,DGEIP,2020,125,712,1202,0,0
34398,Femenino,Docente,Salto,DGEIP,2020,9,2,66,0,0
34399,Femenino,Docente,Salto,DGEIP,2020,130,91,1290,3,0
34400,Femenino,Docente,Salto,DGEIP,2020,117,675,3081,1,2
34402,Femenino,Docente,Salto,DGEIP,2020,18,8,50,0,0
34409,Femenino,Docente,Salto,DGEIP,2020,94,129,840,2,2
34411,Masculino,Docente,Salto,DGEIP,2020,0,0,0,0,0
34412,Femenino,Docente,Salto,DGEIP,2020,75,1,1758,0,0
34414,Femenino,Docente,Salto,DGEIP,2020,130,276,1465,5,4
34417,Femenino,Docente,Salto,DGEIP,2020,143,123,1122,9,4
34418,Femenino,Docente,Salto,DGEIP,2020,61,9,306,12,6
34420,Femenino,Docente,Salto,DGES,2020,64,552,1202,0,0
34426,Femenino,Docente,Salto,DGEIP,2020,151,240,1957,0,0
34435,Femenino,Docente,Salto,DGEIP,2020,106,123,564,0,0
34436,Masculino,Docente,Salto,DGEIP,2020,123,29,727,1,1
34438,Femenino,Docente,Salto,DGEIP,2020,97,11,315,1,0
34440,Femenino,Docente,Salto,DGEIP,2020,88,685,1314,0,0
34441,Masculino,Docente,Salto,DGEIP,2020,111,461,1058,0,0
34443,Femenino,Docente,Salto,DGEIP,2020,65,157,351,5,2
34446,Femenino,Docente,Salto,DGEIP,2020,22,3,42,0,0
34447,Femenino,Docente,Salto,DGEIP,2020,92,43,286,1,1
34448,Femenino,Docente,Salto,DGEIP,2020,53,138,399,3,0
34472,Femenino,Docente,Colonia,DGES,2020,92,1,256,0,0
34760,Masculino,Docente,Colonia,DGETP,2020,0,0,0,0,0
34950,Femenino,Docente,Colonia,DGEIP,2020,67,4,84,2,3
34974,Masculino,Docente,Colonia,DGES,2020,0,0,0,0,0
35275,Masculino,Docente,Salto,DGES,2020,0,0,0,0,0
35279,Masculino,Docente,Salto,DGETP,2020,55,256,728,0,0
35279,Masculino,Docente,Salto,DGES,2020,55,256,728,0,0
35280,Femenino,Docente,Salto,DGEIP,2020,104,261,1914,8,6
35281,Femenino,Docente,Salto,DGEIP,2020,47,50,280,0,0
35285,Femenino,Docente,Salto,DGES,2020,0,0,0,0,0
35290,Femenino,Docente,Colonia,DGES,2020,81,451,1043,0,0
35295,Femenino,Docente,Colonia,DGEIP,2020,145,365,1441,2,1
35296,Femenino,Docente,Colonia,DGEIP,2020,132,12,807,1,1
35297,Femenino,Docente,Colonia,DGEIP,2020,0,0,0,0,0
35299,Femenino,Docente,Montevideo,DGEIP,2020,85,240,990,5,2
35300,Femenino,Docente,Colonia,DGEIP,2020,153,111,560,2,3
35301,Femenino,Docente,Colonia,DGEIP,2020,111,353,1969,1,1
35303,Femenino,Docente,Colonia,DGEIP,2020,143,230,1148,0,0
35304,Femenino,Docente,Colonia,DGEIP,2020,89,166,502,0,0
35319,Femenino,Docente,San Jose,DGES,2020,85,181,577,0,0
35349,Femenino,Docente,Rocha,DGEIP,2020,204,218,2423,0,0
35350,Femenino,Docente,Florida,DGEIP,2020,7,0,10,0,0
35359,Femenino,Docente,Florida,DGEIP,2020,36,12,74,0,0
35360,Femenino,Docente,Florida,DGEIP,2020,0,0,0,0,0
35361,Femenino,Docente,Florida,DGEIP,2020,93,211,735,3,0
35362,Femenino,Docente,Florida,DGES,2020,90,57,526,0,0
35366,Femenino,Docente,Flores,DGEIP,2020,0,0,0,0,0
35432,Femenino,Docente,Canelones,DGEIP,2020,37,13,110,2,1
35440,Femenino,Docente,Canelones,DGEIP,2020,135,116,1516,13,7
35449,Femenino,Docente,Florida,DGEIP,2020,115,450,1015,0,0
35450,Femenino,Docente,Florida,DGEIP,2020,2,0,5,0,0
35451,Femenino,Docente,Florida,DGEIP,2020,0,0,0,0,0
35485,Femenino,Docente,Canelones,DGEIP,2020,121,69,502,0,0
35497,Femenino,Docente,Durazno,DGEIP,2020,23,8,108,1,0
35511,Femenino,Docente,Canelones,DGEIP,2020,107,51,2649,2,3
35519,Femenino,Docente,Florida,DGEIP,2020,113,619,1316,1,2
35523,Femenino,Docente,Florida,DGEIP,2020,12,0,28,1,2
35523,Femenino,Docente,Florida,DGETP,2020,12,0,28,1,2
35525,Femenino,Docente,Florida,DGEIP,2020,14,57,190,0,0
35531,Femenino,Docente,Florida,DGEIP,2020,89,7,163,0,0
35533,Femenino,Docente,Durazno,DGEIP,2020,25,0,192,0,0
35536,Femenino,Docente,Canelones,DGES,2020,246,863,7839,0,0
35703,Femenino,Docente,Rio Negro,DGEIP,2020,116,311,1025,0,0
35705,Femenino,Docente,Rio Negro,DGEIP,2020,25,1,80,0,0
35706,Masculino,Docente,Rio Negro,DGEIP,2020,50,156,429,2,1
35708,Femenino,Docente,Rio Negro,DGEIP,2020,161,562,2149,1,1
36152,Femenino,Docente,Canelones,DGES,2020,62,63,297,1,0
36161,Masculino,Docente,Durazno,DGES,2020,77,44,270,1,1
36485,Masculino,Docente,Florida,DGES,2020,32,9,158,9,13
36568,Masculino,Docente,Durazno,DGES,2020,32,1,111,1,6
36766,Masculino,Docente,Florida,DGETP,2020,8,0,18,0,0
36866,Masculino,Docente,Flores,DGES,2020,142,112,745,1,1
37091,Femenino,Docente,Florida,DGES,2020,230,97,737,22,5
37157,Femenino,Docente,Florida,DGES,2020,144,83,612,0,0
37447,Femenino,Docente,Durazno,DGEIP,2020,22,5,101,12,27
37488,Femenino,Docente,Flores,DGES,2020,222,823,4257,5,3
37505,Femenino,Docente,Durazno,DGEIP,2020,35,0,79,0,0
37792,Masculino,Docente,Durazno,DGEIP,2020,23,1,22,0,0
38182,Femenino,Docente,Florida,DGES,2020,142,36,823,8,2
38587,Femenino,Docente,Durazno,DGEIP,2020,16,0,32,0,0
38653,Femenino,Docente,Durazno,DGEIP,2020,225,1717,5929,7,16
38916,Femenino,Docente,Artigas,DGEIP,2020,164,33,758,6,6
38918,Femenino,Docente,Artigas,DGEIP,2020,170,605,1584,0,0
38919,Femenino,Docente,Artigas,DGEIP,2020,3,2,5,0,0
38920,Femenino,Docente,Artigas,DGEIP,2020,167,56,1630,1,2
38923,Femenino,Docente,Artigas,DGEIP,2020,16,0,63,1,1
38924,Femenino,Docente,Artigas,DGEIP,2020,96,140,549,2,4
38927,Femenino,Docente,Artigas,DGEIP,2020,56,76,473,0,0
38928,Femenino,Docente,Artigas,DGEIP,2020,59,4,139,1,0
38930,Femenino,Docente,Artigas,DGEIP,2020,144,321,1320,6,7
38931,Femenino,Docente,Artigas,DGEIP,2020,122,79,744,1,5
38933,Femenino,Docente,Artigas,DGEIP,2020,146,77,583,7,6
38934,Femenino,Docente,Artigas,DGEIP,2020,119,48,1133,1,0
38935,Femenino,Docente,Artigas,DGEIP,2020,107,196,982,2,1
38936,Femenino,Docente,Artigas,DGEIP,2020,139,24,2022,6,7
38937,Masculino,Docente,Artigas,DGETP,2020,22,0,59,0,0
38937,Masculino,Docente,Artigas,DGES,2020,22,0,59,0,0
38939,Femenino,Docente,Artigas,DGEIP,2020,159,145,886,2,1
38940,Femenino,Docente,Artigas,DGEIP,2020,104,568,1370,0,0
38941,Femenino,Docente,Artigas,DGEIP,2020,58,3,530,0,0
38942,Femenino,Docente,Artigas,DGEIP,2020,73,14,315,0,0
38943,Femenino,Docente,Artigas,DGEIP,2020,60,19,244,0,0
38946,Femenino,Docente,Salto,DGEIP,2020,8,0,16,0,0
38947,Femenino,Docente,Artigas,DGEIP,2020,119,192,809,11,5
38949,Femenino,Docente,Tacuarembo,DGEIP,2020,94,51,789,0,0
38950,Femenino,Docente,Artigas,DGEIP,2020,32,1,69,0,0
38951,Femenino,Docente,Artigas,DGEIP,2020,128,145,994,0,0
38952,Femenino,Docente,Artigas,DGES,2020,159,1297,2684,0,0
38953,Femenino,Docente,Artigas,DGEIP,2020,66,20,201,0,0
38954,Femenino,Docente,Artigas,DGEIP,2020,37,65,172,0,0
38955,Femenino,Docente,Artigas,DGEIP,2020,115,179,1440,1,0
38956,Femenino,Docente,Salto,DGEIP,2020,69,183,455,0,0
38957,Femenino,Docente,Artigas,DGES,2020,132,165,1003,0,0
38958,Femenino,Docente,Artigas,DGEIP,2020,168,131,2040,3,2
38959,Femenino,Docente,Artigas,DGEIP,2020,53,0,346,1,0
38960,Femenino,Docente,Montevideo,DGEIP,2020,34,1,372,0,0
38961,Femenino,Docente,Artigas,DGEIP,2020,54,92,493,0,0
38962,Femenino,Docente,Artigas,DGEIP,2020,102,272,717,2,4
38964,Femenino,Docente,Artigas,DGEIP,2020,123,63,1691,0,0
38965,Femenino,Docente,Montevideo,DGEIP,2020,110,219,817,1,0
38968,Femenino,Docente,Artigas,DGEIP,2020,11,0,15,0,0
38969,Femenino,Docente,Artigas,DGEIP,2020,166,68,894,12,8
38969,Femenino,Docente,Artigas,DGES,2020,166,68,894,12,8
38971,Femenino,Docente,Artigas,DGEIP,2020,101,18,481,3,3
38972,Femenino,Docente,Artigas,DGEIP,2020,178,554,2119,11,8
38973,Femenino,Docente,Artigas,DGEIP,2020,12,1,67,1,0
38974,Femenino,Docente,Artigas,DGEIP,2020,57,25,484,0,0
38975,Femenino,Docente,Artigas,DGEIP,2020,86,182,1233,0,0
38979,Femenino,Docente,Artigas,DGEIP,2020,27,0,74,0,0
38980,Femenino,Docente,Artigas,DGEIP,2020,39,7,187,0,0
38981,Femenino,Docente,Artigas,DGEIP,2020,38,11,138,0,0
38982,Femenino,Docente,Artigas,DGEIP,2020,5,2,12,0,0
38983,Femenino,Docente,Artigas,DGETP,2020,33,43,379,1,2
38984,Masculino,Docente,Artigas,DGES,2020,3,0,5,0,0
38987,Femenino,Docente,Artigas,DGEIP,2020,224,1023,3991,1,1
38989,Femenino,Docente,Artigas,DGEIP,2020,144,37,1327,1,1
38991,Femenino,Docente,Artigas,DGEIP,2020,18,0,55,0,0
38992,Femenino,Docente,Artigas,DGEIP,2020,134,98,788,3,3
38993,Femenino,Docente,Artigas,DGEIP,2020,3,0,15,0,0
38997,Femenino,Docente,Artigas,DGEIP,2020,108,10,1128,0,0
38998,Femenino,Docente,Artigas,DGEIP,2020,62,5,388,0,0
39003,Femenino,Docente,Artigas,DGETP,2020,42,115,337,0,0
39004,Femenino,Docente,Artigas,DGEIP,2020,70,38,243,0,0
39005,Femenino,Docente,Artigas,DGEIP,2020,105,82,347,1,0
39006,Femenino,Docente,Artigas,DGEIP,2020,143,202,898,1,1
39009,Femenino,Docente,Artigas,DGEIP,2020,0,0,0,0,0
39011,Femenino,Docente,Artigas,DGEIP,2020,217,470,4567,12,9
39012,Femenino,Docente,Artigas,DGEIP,2020,35,25,152,0,0
39013,Femenino,Docente,Artigas,DGEIP,2020,78,256,590,0,0
39014,Femenino,Docente,Artigas,DGEIP,2020,2,0,4,0,0
39015,Femenino,Docente,Artigas,DGEIP,2020,4,1,6,0,0
39016,Femenino,Docente,Artigas,DGEIP,2020,53,15,193,1,0
39017,Femenino,Docente,Salto,DGEIP,2020,76,40,564,12,6
39018,Femenino,Docente,Montevideo,DGEIP,2020,96,62,559,0,0
39019,Femenino,Docente,Artigas,DGEIP,2020,58,11,219,3,1
39020,Femenino,Docente,Artigas,DGEIP,2020,132,11,879,0,0
39022,Femenino,Docente,Canelones,DGEIP,2020,4,0,9,0,0
39024,Femenino,Docente,Artigas,DGEIP,2020,73,32,1298,1,1
39025,Femenino,Docente,Artigas,DGEIP,2020,6,0,12,1,1
39027,Femenino,Docente,Artigas,DGEIP,2020,111,93,534,1,0
39028,Femenino,Docente,Artigas,DGEIP,2020,84,49,333,0,0
39029,Femenino,Docente,Artigas,DGEIP,2020,9,0,21,1,2
39030,Femenino,Docente,Artigas,DGEIP,2020,32,102,354,0,0
39031,Femenino,Docente,Artigas,DGETP,2020,18,8,96,1,1
39032,Femenino,Docente,Salto,DGEIP,2020,79,79,340,0,0
39034,Femenino,Docente,Artigas,DGEIP,2020,127,151,971,1,1
39036,Femenino,Docente,Artigas,DGEIP,2020,19,5,50,1,1
39037,Femenino,Docente,Artigas,DGEIP,2020,25,4,91,0,0
39042,Femenino,Docente,Artigas,DGEIP,2020,15,0,182,3,5
39044,Femenino,Docente,Artigas,DGEIP,2020,0,0,0,0,0
39045,Femenino,Docente,Artigas,DGEIP,2020,8,0,201,2,3
39046,Femenino,Docente,Artigas,DGEIP,2020,4,1,7,0,0
39048,Femenino,Docente,Artigas,DGEIP,2020,6,0,10,0,0
39049,Femenino,Docente,Paysandu,DGEIP,2020,141,429,2809,5,2
39050,Femenino,Docente,Artigas,DGEIP,2020,37,10,327,0,0
39051,Femenino,Docente,Artigas,DGEIP,2020,72,0,572,1,0
39052,Femenino,Docente,Artigas,DGEIP,2020,79,22,995,0,0
39053,Femenino,Docente,Artigas,DGEIP,2020,66,23,220,2,2
39054,Femenino,Docente,Artigas,DGEIP,2020,66,25,243,0,0
39054,Femenino,Docente,Artigas,DGES,2020,66,25,243,0,0
39055,Femenino,Docente,Artigas,DGEIP,2020,155,79,5957,0,0
39056,Femenino,Docente,Artigas,DGEIP,2020,95,32,442,1,2
39057,Femenino,Docente,Artigas,DGEIP,2020,143,158,1242,1,0
