Id persona,Sexo,Rol,Departamento,Subsistema,Año lectivo,Cantidad de días ingreso a CREA,Cantidad de Comentarios posteados,Cantidad de Acciones totales,Cantidad de días de ingreso a Biblioteca,Cantidad de préstamos en biblioteca
208450,Femenino,Docente,Durazno,DGEIP,2021,111,22,705,0,0
208451,Masculino,Docente,Durazno,DGETP,2021,97,886,2201,0,0
208451,Masculino,Docente,Durazno,DGES,2021,97,886,2201,0,0
208559,Femenino,Docente,Colonia,DGEIP,2021,49,202,681,0,0
208561,Femenino,Docente,Montevideo,DGES,2021,208,220,939,0,0
208562,Femenino,Docente,Montevideo,DGEIP,2021,0,0,0,0,0
208564,Femenino,Docente,Salto,DGEIP,2021,76,47,764,6,11
208565,Femenino,Docente,Montevideo,DGEIP,2021,78,30,888,1,0
208570,Masculino,Docente,Canelones,DGES,2021,81,2,242,0,0
208575,Femenino,Docente,Montevideo,DGEIP,2021,29,3,127,0,0
208576,Femenino,Docente,Montevideo,DGEIP,2021,7,0,36,3,3
208577,Femenino,Docente,Montevideo,DGEIP,2021,93,824,2136,5,8
208580,Femenino,Docente,Montevideo,DGEIP,2021,117,318,867,0,0
208581,Femenino,Docente,Montevideo,DGEIP,2021,72,156,585,4,5
208587,Femenino,Docente,Tacuarembo,DGEIP,2021,3,0,4,0,0
208592,Femenino,Docente,Montevideo,DGEIP,2021,43,32,103,1,5
208593,Masculino,Docente,Montevideo,DGEIP,2021,21,2,35,0,0
208595,Femenino,Docente,Canelones,DGEIP,2021,43,21,264,0,0
208596,Femenino,Docente,Maldonado,DGES,2021,118,349,1161,0,0
208597,Femenino,Docente,Canelones,DGEIP,2021,213,284,4477,0,0
208598,Femenino,Docente,Canelones,DGEIP,2021,134,1363,2363,1,1
208599,Femenino,Docente,Canelones,DGEIP,2021,53,18,542,0,0
208601,Femenino,Docente,Canelones,DGEIP,2021,47,6,100,0,0
208602,Femenino,Docente,Canelones,DGEIP,2021,64,16,158,2,1
208607,Femenino,Docente,Canelones,DGEIP,2021,184,1320,3955,0,0
208610,Femenino,Docente,Canelones,DGEIP,2021,36,30,151,0,0
208612,Femenino,Docente,Florida,DGEIP,2021,95,204,576,6,1
208613,Femenino,Docente,Canelones,DGEIP,2021,8,0,75,13,2
208615,Femenino,Docente,Canelones,DGEIP,2021,18,0,29,1,2
208616,Femenino,Docente,Rocha,DGEIP,2021,29,19,182,0,0
208617,Femenino,Docente,Rocha,DGEIP,2021,0,0,0,0,0
208618,Femenino,Docente,Rocha,DGEIP,2021,0,0,0,0,0
208620,Femenino,Docente,Rocha,DGEIP,2021,4,0,4,0,0
208621,Femenino,Docente,Rocha,DGES,2021,22,11,68,0,0
208985,Femenino,Docente,Montevideo,DGEIP,2021,66,204,692,20,11
209201,Masculino,Docente,Canelones,DGETP,2021,96,14,452,0,0
209969,Femenino,Docente,Rio Negro,DGETP,2021,29,26,167,0,0
209970,Femenino,Docente,Canelones,DGEIP,2021,178,181,1018,2,2
209971,Femenino,Docente,Canelones,DGEIP,2021,71,22,664,0,0
209972,Femenino,Docente,Colonia,DGEIP,2021,77,96,2341,0,0
209973,Femenino,Docente,Maldonado,DGEIP,2021,39,1,418,0,0
209975,Femenino,Docente,Rio Negro,DGEIP,2021,136,404,1176,3,5
209976,Femenino,Docente,Rio Negro,DGEIP,2021,52,14,548,0,0
209979,Femenino,Docente,Colonia,DGEIP,2021,32,49,260,0,0
209981,Femenino,Docente,Soriano,DGEIP,2021,18,1,98,0,0
209984,Masculino,Docente,Soriano,DGEIP,2021,42,14,92,1,1
209985,Femenino,Docente,Soriano,DGEIP,2021,4,0,35,0,0
209986,Femenino,Docente,Soriano,DGEIP,2021,27,13,375,0,0
209987,Femenino,Docente,Soriano,DGEIP,2021,34,35,198,0,0
209988,Femenino,Docente,Soriano,DGEIP,2021,69,42,202,2,2
209989,Femenino,Docente,Soriano,DGEIP,2021,45,10,262,0,0
209990,Femenino,Docente,Soriano,DGEIP,2021,86,371,1876,0,0
209991,Femenino,Docente,Soriano,DGEIP,2021,44,47,254,0,0
210510,Masculino,Docente,Canelones,DGETP,2021,95,42,657,1,3
210549,Femenino,Docente,Canelones,DGES,2021,17,9,37,0,0
210799,Femenino,Docente,Florida,DGEIP,2021,86,478,1404,1,1
210800,Femenino,Docente,Florida,DGEIP,2021,124,286,694,0,0
210804,Femenino,Docente,Florida,DGEIP,2021,159,775,2230,6,9
210805,Femenino,Docente,Florida,DGEIP,2021,88,852,1441,3,2
210812,Femenino,Docente,Montevideo,DGEIP,2021,96,46,902,0,0
210876,Masculino,Docente,Canelones,DGES,2021,108,23,247,40,9
211613,Femenino,Docente,Canelones,DGES,2021,130,13,509,2,2
211813,Femenino,Docente,Montevideo,DGEIP,2021,38,44,346,0,0
213292,Femenino,Docente,Montevideo,DGEIP,2021,133,162,1398,0,0
213350,Femenino,Docente,Montevideo,DGEIP,2021,86,1518,3378,0,0
213538,Femenino,Docente,Montevideo,DGES,2021,146,50,404,0,0
213882,Femenino,Docente,Canelones,DGEIP,2021,53,406,718,3,3
214089,Femenino,Docente,Montevideo,DGES,2021,74,16,323,1,1
214417,Masculino,Docente,Canelones,DGES,2021,238,145,1295,10,6
214499,Masculino,Docente,Montevideo,DGES,2021,131,105,597,30,12
215830,Femenino,Docente,Canelones,DGES,2021,92,1159,2703,14,7
216054,Femenino,Docente,Canelones,DGES,2021,5,0,6,4,1
216113,Femenino,Docente,Rio Negro,DGEIP,2021,0,0,0,0,0
216685,Masculino,Docente,Canelones,DGES,2021,78,38,506,0,0
216727,Femenino,Docente,Canelones,DGEIP,2021,174,125,2305,8,3
216809,Femenino,Docente,Montevideo,DGEIP,2021,0,0,0,1,1
216923,Femenino,Docente,Canelones,DGES,2021,129,108,880,3,3
216950,Femenino,Docente,Montevideo,DGEIP,2021,146,755,3026,3,1
216975,Femenino,Docente,Canelones,DGETP,2021,91,5,874,0,0
216975,Femenino,Docente,Canelones,DGES,2021,91,5,874,0,0
217084,Femenino,Docente,Canelones,DGEIP,2021,8,0,27,0,0
219184,Masculino,Docente,Canelones,DGEIP,2021,6,1,9,16,23
219784,Masculino,Docente,Montevideo,DGETP,2021,59,39,400,0,0
220315,Masculino,Docente,Montevideo,DGEIP,2021,4,0,7,0,0
220494,Femenino,Docente,Canelones,DGEIP,2021,148,66,4302,25,38
220497,Femenino,Docente,Florida,DGEIP,2021,12,8,96,0,0
220500,Femenino,Docente,Florida,DGEIP,2021,77,63,712,0,0
220501,Femenino,Docente,Rio Negro,DGEIP,2021,102,102,626,0,0
220508,Femenino,Docente,Montevideo,DGEIP,2021,173,1354,4410,12,12
220509,Femenino,Docente,Montevideo,DGEIP,2021,62,255,532,0,0
220512,Femenino,Docente,Montevideo,DGEIP,2021,104,284,1272,5,1
220513,Femenino,Docente,Montevideo,DGEIP,2021,128,100,2708,0,0
220514,Femenino,Docente,Montevideo,DGEIP,2021,218,224,2357,8,18
220516,Masculino,Docente,Paysandu,DGEIP,2021,88,5,595,1,0
220518,Femenino,Docente,Montevideo,DGEIP,2021,27,3,51,3,3
220519,Femenino,Docente,Montevideo,DGEIP,2021,160,73,1458,2,0
220520,Femenino,Docente,Montevideo,DGEIP,2021,69,111,863,1,0
220521,Femenino,Docente,Montevideo,DGEIP,2021,166,1224,4571,0,0
220522,Femenino,Docente,Montevideo,DGEIP,2021,116,536,1175,0,0
220526,Femenino,Docente,Cerro Largo,DGEIP,2021,94,52,1962,0,0
220530,Femenino,Docente,Montevideo,DGEIP,2021,198,164,2049,0,0
220531,Masculino,Docente,Montevideo,DGEIP,2021,265,268,5119,13,5
220532,Femenino,Docente,Maldonado,DGEIP,2021,170,1276,6986,1,0
220533,Femenino,Docente,Montevideo,DGEIP,2021,153,190,1859,0,0
220534,Femenino,Docente,Montevideo,DGEIP,2021,41,25,186,1,1
220538,Masculino,Docente,Montevideo,DGES,2021,172,454,2106,1,0
220539,Femenino,Docente,Montevideo,DGEIP,2021,115,273,1578,2,1
220541,Femenino,Docente,Montevideo,DGES,2021,9,3,46,0,0
220547,Femenino,Docente,Paysandu,DGEIP,2021,37,10,146,0,0
220548,Femenino,Docente,Montevideo,DGEIP,2021,0,0,0,1,1
220549,Femenino,Docente,Montevideo,DGEIP,2021,139,72,1881,8,3
220550,Femenino,Docente,Montevideo,DGEIP,2021,50,125,588,2,3
220551,Femenino,Docente,Montevideo,DGEIP,2021,30,3,254,0,0
220552,Femenino,Docente,Montevideo,DGEIP,2021,198,5,3227,0,0
220556,Femenino,Docente,Montevideo,DGEIP,2021,114,129,1226,0,0
220557,Femenino,Docente,Montevideo,DGEIP,2021,154,11,2521,11,7
220558,Femenino,Docente,Montevideo,DGEIP,2021,166,247,6911,1,1
220559,Femenino,Docente,Montevideo,DGEIP,2021,55,145,303,0,0
220560,Femenino,Docente,Montevideo,DGEIP,2021,40,57,414,0,0
220563,Femenino,Docente,Montevideo,DGEIP,2021,0,0,0,0,0
220564,Femenino,Docente,Paysandu,DGEIP,2021,135,566,2861,2,1
220565,Femenino,Docente,Montevideo,DGEIP,2021,160,481,3852,1,2
220566,Femenino,Docente,Montevideo,DGEIP,2021,28,1,205,0,0
220569,Femenino,Docente,Montevideo,DGEIP,2021,97,63,1412,1,1
220570,Femenino,Docente,Montevideo,DGEIP,2021,140,121,1055,1,0
220574,Femenino,Docente,Montevideo,DGEIP,2021,9,1,13,0,0
220575,Femenino,Docente,Montevideo,DGEIP,2021,92,237,872,3,4
220576,Femenino,Docente,Montevideo,DGEIP,2021,12,11,34,0,0
220577,Femenino,Docente,Montevideo,DGEIP,2021,111,697,1401,1,0
220578,Femenino,Docente,Canelones,DGEIP,2021,19,0,34,0,0
220580,Femenino,Docente,Montevideo,DGEIP,2021,2,0,2,0,0
220581,Femenino,Docente,Montevideo,DGES,2021,112,337,1240,0,0
220582,Femenino,Docente,Montevideo,DGEIP,2021,63,250,582,1,1
220583,Femenino,Docente,Montevideo,DGEIP,2021,90,547,3292,1,0
220586,Femenino,Docente,Montevideo,DGEIP,2021,27,27,220,0,0
220587,Femenino,Docente,Montevideo,DGEIP,2021,29,71,265,10,21
220588,Femenino,Docente,Montevideo,DGEIP,2021,55,63,543,1,0
220589,Femenino,Docente,Montevideo,DGEIP,2021,75,327,906,0,0
220590,Femenino,Docente,Montevideo,DGES,2021,60,38,1119,1,1
220591,Masculino,Docente,Montevideo,DGEIP,2021,184,478,3350,9,10
220592,Femenino,Docente,Montevideo,DGEIP,2021,0,0,0,0,0
220593,Femenino,Docente,Montevideo,DGEIP,2021,130,199,1950,3,2
220596,Femenino,Docente,Montevideo,DGEIP,2021,24,2,102,0,0
220598,Femenino,Docente,Montevideo,DGEIP,2021,80,262,671,0,0
220601,Femenino,Docente,Montevideo,DGEIP,2021,68,83,1497,0,0
220602,Femenino,Docente,Montevideo,DGEIP,2021,64,0,124,0,0
220603,Femenino,Docente,Montevideo,DGEIP,2021,207,1797,5054,73,51
220604,Femenino,Docente,Montevideo,DGEIP,2021,22,205,316,0,0
220606,Femenino,Docente,Montevideo,DGEIP,2021,124,1350,2635,1,1
220607,Femenino,Docente,Canelones,DGEIP,2021,172,71,2343,0,0
220609,Masculino,Docente,Canelones,DGETP,2021,110,199,605,0,0
220609,Masculino,Docente,Canelones,DGES,2021,110,199,605,0,0
220685,Masculino,Docente,Montevideo,DGES,2021,205,55,775,0,0
220685,Masculino,Docente,Montevideo,DGETP,2021,205,55,775,0,0
222036,Femenino,Docente,Canelones,DGEIP,2021,30,739,1164,1,1
222040,Femenino,Docente,Canelones,DGETP,2021,76,11,274,0,0
222061,Masculino,Docente,Canelones,DGETP,2021,34,4,78,0,0
222124,Femenino,Docente,Canelones,DGEIP,2021,8,0,9,2,1
222234,Masculino,Docente,Canelones,DGES,2021,156,79,405,0,0
223337,Femenino,Docente,Canelones,DGES,2021,94,105,1020,0,0
223378,Masculino,Docente,Canelones,DGES,2021,76,0,581,0,0
223398,Femenino,Docente,Canelones,DGEIP,2021,53,27,764,0,0
223426,Femenino,Docente,Canelones,DGES,2021,127,500,1462,8,3
224599,Femenino,Docente,Canelones,DGEIP,2021,102,742,1532,0,0
226143,Femenino,Docente,Canelones,DGEIP,2021,40,50,281,0,0
226296,Femenino,Docente,Canelones,DGEIP,2021,6,28,60,0,0
226642,Femenino,Docente,Salto,DGEIP,2021,100,234,1276,0,0
227055,Femenino,Docente,Canelones,DGES,2021,125,117,857,0,0
227156,Masculino,Docente,Montevideo,DGES,2021,82,17,225,19,26
227685,Femenino,Docente,Canelones,DGES,2021,103,175,582,21,6
227688,Masculino,Docente,Canelones,DGES,2021,114,348,976,2,0
227693,Femenino,Docente,Montevideo,DGEIP,2021,123,596,1573,0,0
227704,Femenino,Docente,Montevideo,DGEIP,2021,173,740,2186,9,13
227974,Femenino,Docente,Montevideo,DGES,2021,55,27,384,2,1
228050,Femenino,Docente,Canelones,DGEIP,2021,84,27,758,2,43
228128,Femenino,Docente,Canelones,DGES,2021,70,1,177,0,0
228198,Femenino,Docente,Canelones,DGETP,2021,46,0,347,0,0
228435,Masculino,Docente,Montevideo,DGES,2021,111,35,1510,0,0
229609,Femenino,Docente,Montevideo,DGEIP,2021,81,448,2019,4,1
230268,Masculino,Docente,Montevideo,DGES,2021,21,0,39,0,0
230535,Femenino,Docente,Canelones,DGEIP,2021,178,1230,3272,2,2
230536,Femenino,Docente,Montevideo,DGES,2021,164,33,517,1,1
230598,Femenino,Docente,Montevideo,DGEIP,2021,148,482,2067,6,13
231037,Femenino,Docente,Canelones,DGEIP,2021,37,130,448,0,0
231898,Femenino,Docente,Canelones,DGES,2021,125,117,1521,28,5
231909,Femenino,Docente,Canelones,DGEIP,2021,193,538,2951,54,88
232285,Masculino,Docente,Canelones,DGETP,2021,61,2,107,0,0
232674,Masculino,Docente,Canelones,DGES,2021,74,77,569,13,1
232860,Masculino,Docente,Montevideo,DGES,2021,106,139,702,2,1
232928,Femenino,Docente,Canelones,DGEIP,2021,1,0,1,7,5
233999,Masculino,Docente,Montevideo,DGETP,2021,0,0,0,0,0
234007,Femenino,Docente,Canelones,DGES,2021,136,29,400,5,4
234128,Femenino,Docente,Canelones,DGES,2021,53,46,313,0,0
235380,Femenino,Docente,Canelones,DGEIP,2021,19,0,55,1,1
235423,Femenino,Docente,Artigas,DGEIP,2021,115,48,1906,0,0
235424,Femenino,Docente,Montevideo,DGEIP,2021,135,413,1729,4,0
235426,Femenino,Docente,Artigas,DGEIP,2021,62,38,601,2,0
235427,Femenino,Docente,Artigas,DGEIP,2021,33,133,537,0,0
235428,Masculino,Docente,Artigas,DGES,2021,3,0,33,0,0
235428,Masculino,Docente,Artigas,DGETP,2021,3,0,33,0,0
235429,Femenino,Docente,Salto,DGEIP,2021,80,9,360,0,0
235430,Femenino,Docente,Salto,DGEIP,2021,95,1263,2602,0,0
235431,Femenino,Docente,Artigas,DGEIP,2021,82,0,915,1,1
235432,Femenino,Docente,Artigas,DGEIP,2021,162,10,1923,0,0
235433,Femenino,Docente,Canelones,DGEIP,2021,70,10,578,0,0
235434,Femenino,Docente,San Jose,DGEIP,2021,48,21,254,1,1
235435,Femenino,Docente,Artigas,DGEIP,2021,44,14,463,1,0
235436,Femenino,Docente,Artigas,DGEIP,2021,32,14,214,0,0
235439,Femenino,Docente,Montevideo,DGEIP,2021,8,2,65,0,0
235441,Masculino,Docente,Artigas,DGEIP,2021,22,0,91,0,0
235494,Femenino,Docente,Colonia,DGEIP,2021,0,0,0,0,0
235572,Femenino,Docente,Colonia,DGEIP,2021,57,16,151,0,0
235576,Masculino,Docente,Colonia,DGETP,2021,83,158,1315,0,0
235576,Masculino,Docente,Colonia,DGES,2021,83,158,1315,0,0
235695,Masculino,Docente,Canelones,DGEIP,2021,30,0,83,0,0
235738,Femenino,Docente,Canelones,DGEIP,2021,148,143,1445,1,0
236636,Femenino,Docente,Canelones,DGEIP,2021,47,2,137,1,1
236861,Masculino,Docente,Canelones,DGES,2021,155,178,1087,0,0
236909,Femenino,Docente,Montevideo,DGES,2021,129,9,506,0,0
237738,Femenino,Docente,Canelones,DGEIP,2021,29,0,160,14,13
237820,Femenino,Docente,Soriano,DGEIP,2021,163,428,1484,2,0
237861,Femenino,Docente,Florida,DGES,2021,145,23,582,0,0
237871,Femenino,Docente,Florida,DGEIP,2021,61,14,642,19,4
237916,Femenino,Docente,Florida,DGEIP,2021,36,0,120,0,0
238085,Masculino,Docente,Treinta Y Tres,DGEIP,2021,3,0,2,0,0
238547,Femenino,Docente,Canelones,DGEIP,2021,30,76,232,0,0
238597,Masculino,Docente,Montevideo,DGES,2021,122,122,569,26,1
238657,Femenino,Docente,Montevideo,DGES,2021,82,34,513,10,3
238710,Femenino,Docente,Lavalleja,DGEIP,2021,75,235,1059,5,4
238711,Femenino,Docente,Lavalleja,DGEIP,2021,118,361,1092,10,10
238712,Femenino,Docente,Maldonado,DGEIP,2021,0,0,0,0,0
238982,Masculino,Docente,Florida,DGEIP,2021,53,11,75,0,0
238997,Femenino,Docente,Canelones,DGETP,2021,89,41,546,0,0
239023,Femenino,Docente,Montevideo,DGEIP,2021,158,1255,2473,6,4
239062,Masculino,Docente,Montevideo,DGETP,2021,1,0,1,0,0
239372,Femenino,Docente,Montevideo,DGES,2021,168,44,339,0,0
239426,Femenino,Docente,Montevideo,DGEIP,2021,70,104,570,1,1
239440,Femenino,Docente,Montevideo,DGEIP,2021,62,565,1590,11,2
240077,Masculino,Docente,Lavalleja,DGES,2021,85,138,390,1,0
240104,Masculino,Docente,Canelones,DGES,2021,37,8,94,0,0
240517,Femenino,Docente,Canelones,DGES,2021,39,2,202,0,0
240849,Femenino,Docente,Canelones,DGETP,2021,97,1,302,0,0
240919,Femenino,Docente,Florida,DGEIP,2021,74,24,424,0,0
241166,Femenino,Docente,Lavalleja,DGEIP,2021,10,7,21,0,0
241167,Femenino,Docente,Canelones,DGEIP,2021,5,3,14,0,0
241168,Femenino,Docente,Canelones,DGEIP,2021,8,0,18,1,1
241169,Femenino,Docente,Canelones,DGEIP,2021,58,574,840,0,0
241170,Femenino,Docente,Canelones,DGEIP,2021,106,208,1204,0,0
241171,Femenino,Docente,Canelones,DGEIP,2021,131,497,1462,2,2
241172,Femenino,Docente,Montevideo,DGEIP,2021,15,0,30,0,0
241173,Femenino,Docente,Montevideo,DGEIP,2021,36,196,346,0,0
241174,Femenino,Docente,Canelones,DGEIP,2021,0,0,0,0,0
241175,Masculino,Docente,Canelones,DGEIP,2021,58,472,1024,0,0
241177,Femenino,Docente,Canelones,DGEIP,2021,63,528,1709,1,0
241180,Femenino,Docente,Canelones,DGEIP,2021,171,743,1860,1,0
241181,Femenino,Docente,Canelones,DGEIP,2021,125,8,794,1,0
241182,Femenino,Docente,Canelones,DGEIP,2021,56,7,471,0,0
241184,Femenino,Docente,Canelones,DGEIP,2021,18,111,153,0,0
241237,Femenino,Docente,Montevideo,DGEIP,2021,39,10,188,0,0
241244,Femenino,Docente,Montevideo,DGEIP,2021,105,122,1049,0,0
241246,Femenino,Docente,Montevideo,DGEIP,2021,0,0,0,6,3
241247,Femenino,Docente,Montevideo,DGEIP,2021,60,414,999,0,0
241248,Femenino,Docente,Montevideo,DGEIP,2021,1,0,1,0,0
241249,Femenino,Docente,Montevideo,DGEIP,2021,96,179,748,0,0
241252,Femenino,Docente,Montevideo,DGEIP,2021,68,67,796,0,0
241253,Femenino,Docente,Montevideo,DGEIP,2021,80,90,954,1,1
241254,Masculino,Docente,Montevideo,DGEIP,2021,93,316,1686,0,0
241258,Femenino,Docente,Montevideo,DGEIP,2021,72,94,511,0,0
241259,Masculino,Docente,Montevideo,DGEIP,2021,39,66,204,0,0
241260,Femenino,Docente,Montevideo,DGEIP,2021,49,34,340,2,2
241261,Femenino,Docente,Montevideo,DGEIP,2021,54,39,294,2,3
241262,Masculino,Docente,Montevideo,DGES,2021,102,16,529,0,0
241262,Masculino,Docente,Montevideo,DGETP,2021,102,16,529,0,0
241264,Femenino,Docente,Montevideo,DGEIP,2021,95,172,691,2,1
241265,Femenino,Docente,Montevideo,DGEIP,2021,25,7,63,3,4
241266,Femenino,Docente,Montevideo,DGEIP,2021,51,74,322,10,17
241270,Femenino,Docente,Montevideo,DGEIP,2021,146,1885,3652,3,1
241271,Femenino,Docente,Montevideo,DGEIP,2021,0,0,0,0,0
241273,Femenino,Docente,Montevideo,DGEIP,2021,50,142,1006,1,1
241275,Femenino,Docente,Montevideo,DGEIP,2021,38,38,214,0,0
241280,Femenino,Docente,San Jose,DGEIP,2021,57,25,2030,0,0
241282,Masculino,Docente,Montevideo,DGETP,2021,58,30,2201,0,0
241283,Femenino,Docente,Montevideo,DGEIP,2021,149,1685,3783,18,19
241286,Femenino,Docente,Montevideo,DGEIP,2021,172,761,2663,2,0
241288,Femenino,Docente,Montevideo,DGEIP,2021,138,943,2085,36,14
241289,Femenino,Docente,Montevideo,DGEIP,2021,183,138,5346,10,40
241290,Femenino,Docente,Canelones,DGEIP,2021,68,219,1159,1,1
241292,Femenino,Docente,Canelones,DGEIP,2021,0,0,0,0,0
241294,Femenino,Docente,Montevideo,DGEIP,2021,61,38,872,0,0
241295,Femenino,Docente,Montevideo,DGEIP,2021,74,173,867,0,0
241296,Femenino,Docente,Montevideo,DGEIP,2021,96,991,2399,1,0
241303,Femenino,Docente,Montevideo,DGEIP,2021,69,181,456,0,0
241305,Femenino,Docente,San Jose,DGES,2021,46,293,884,0,0
241305,Femenino,Docente,Montevideo,DGETP,2021,46,293,884,0,0
241307,Femenino,Docente,Montevideo,DGEIP,2021,43,2,199,2,0
241308,Femenino,Docente,Montevideo,DGEIP,2021,32,1,168,1,1
241310,Femenino,Docente,Montevideo,DGES,2021,82,24,1211,1,0
241311,Femenino,Docente,Montevideo,DGEIP,2021,67,110,606,10,3
241312,Femenino,Docente,Montevideo,DGEIP,2021,46,0,65,0,0
241313,Femenino,Docente,Tacuarembo,DGEIP,2021,114,110,1148,7,59
241318,Femenino,Docente,Montevideo,DGEIP,2021,0,0,0,0,0
241321,Femenino,Docente,Montevideo,DGEIP,2021,0,0,0,0,0
241323,Femenino,Docente,Montevideo,DGEIP,2021,204,222,4022,2,2
241326,Femenino,Docente,Montevideo,DGEIP,2021,151,1321,2511,1,0
241327,Femenino,Docente,Montevideo,DGEIP,2021,41,5,284,0,0
241328,Femenino,Docente,Montevideo,DGEIP,2021,217,2673,6305,1,0
241329,Femenino,Docente,Montevideo,DGEIP,2021,25,0,31,0,0
241330,Femenino,Docente,Montevideo,DGEIP,2021,78,381,837,0,0
241331,Femenino,Docente,Canelones,DGEIP,2021,72,525,999,0,0
241332,Femenino,Docente,Montevideo,DGEIP,2021,90,7,391,0,0
241333,Femenino,Docente,Montevideo,DGEIP,2021,156,250,6621,7,3
241334,Femenino,Docente,Rivera,DGEIP,2021,15,24,116,0,0
241336,Femenino,Docente,Canelones,DGEIP,2021,115,112,1310,4,2
241337,Femenino,Docente,Montevideo,DGEIP,2021,67,73,640,1,1
241338,Femenino,Docente,Montevideo,DGEIP,2021,120,184,701,0,0
241341,Femenino,Docente,Montevideo,DGEIP,2021,130,466,1542,7,5
241342,Femenino,Docente,Canelones,DGETP,2021,58,39,689,0,0
241343,Femenino,Docente,Montevideo,DGEIP,2021,70,501,1935,0,0
241345,Femenino,Docente,Montevideo,DGEIP,2021,73,1271,3888,1,1
241348,Femenino,Docente,Montevideo,DGEIP,2021,23,2,70,0,0
241349,Femenino,Docente,Montevideo,DGEIP,2021,0,0,0,0,0
241353,Femenino,Docente,Montevideo,DGEIP,2021,57,8,322,0,0
241354,Femenino,Docente,Montevideo,DGEIP,2021,45,11,270,0,0
241355,Femenino,Docente,Montevideo,DGEIP,2021,147,86,2182,3,1
241358,Femenino,Docente,Montevideo,DGEIP,2021,8,0,15,0,0
241359,Femenino,Docente,Montevideo,DGEIP,2021,191,39,4542,9,2
241360,Femenino,Docente,Montevideo,DGEIP,2021,76,176,1554,0,0
241361,Femenino,Docente,Montevideo,DGEIP,2021,159,975,3281,16,3
241362,Femenino,Docente,Montevideo,DGEIP,2021,0,0,0,0,0
241363,Femenino,Docente,Montevideo,DGEIP,2021,4,0,27,0,0
241370,Femenino,Docente,Montevideo,DGEIP,2021,111,792,2029,3,2
241371,Femenino,Docente,Rivera,DGES,2021,66,302,872,0,0
241373,Femenino,Docente,Montevideo,DGEIP,2021,1,0,6,0,0
241374,Femenino,Docente,Rivera,DGEIP,2021,22,16,217,1,0
241375,Femenino,Docente,Montevideo,DGEIP,2021,6,25,34,0,0
241376,Femenino,Docente,Montevideo,DGEIP,2021,87,279,1814,1,0
241377,Femenino,Docente,Montevideo,DGEIP,2021,118,1077,2013,0,0
241378,Femenino,Docente,Montevideo,DGEIP,2021,27,2,190,1,3
241382,Femenino,Docente,Montevideo,DGEIP,2021,85,361,5810,0,0
241384,Femenino,Docente,Montevideo,DGEIP,2021,78,54,792,2,3
241385,Femenino,Docente,Montevideo,DGEIP,2021,111,212,1149,1,1
241386,Femenino,Docente,Montevideo,DGEIP,2021,260,355,3253,5,4
241388,Femenino,Docente,Montevideo,DGEIP,2021,160,1021,4084,1,0
241389,Masculino,Docente,Montevideo,DGEIP,2021,106,347,1403,4,15
241390,Femenino,Docente,Montevideo,DGEIP,2021,5,0,44,0,0
241392,Femenino,Docente,Artigas,DGEIP,2021,35,6,172,1,2
241393,Femenino,Docente,Durazno,DGEIP,2021,19,0,383,0,0
241409,Femenino,Docente,Salto,DGEIP,2021,73,440,752,0,0
241429,Femenino,Docente,Salto,DGEIP,2021,107,278,1562,3,2
241451,Femenino,Docente,Salto,DGEIP,2021,28,87,169,0,0
241472,Femenino,Docente,Montevideo,DGES,2021,100,64,591,26,18
241472,Femenino,Docente,Montevideo,DGETP,2021,100,64,591,26,18
241515,Femenino,Docente,Salto,DGEIP,2021,79,163,820,0,0
241650,Masculino,Docente,Montevideo,DGETP,2021,119,33,1045,3,1
242048,Masculino,Docente,Canelones,DGETP,2021,10,1,74,0,0
242415,Femenino,Docente,Canelones,DGEIP,2021,141,60,1327,3,1
242416,Femenino,Docente,Canelones,DGEIP,2021,24,30,252,0,0
242417,Femenino,Docente,Canelones,DGEIP,2021,163,675,1858,5,3
242509,Femenino,Docente,Artigas,DGETP,2021,80,58,876,0,0
242510,Femenino,Docente,Artigas,DGEIP,2021,68,360,985,14,11
242518,Masculino,Docente,Colonia,DGETP,2021,242,64,1535,1,0
243109,Femenino,Docente,Canelones,DGEIP,2021,58,59,257,0,0
243110,Femenino,Docente,Canelones,DGEIP,2021,47,0,208,5,5
243173,Femenino,Docente,Canelones,DGEIP,2021,89,143,842,0,0
243202,Femenino,Docente,Canelones,DGETP,2021,1,0,1,0,0
244369,Femenino,Docente,Montevideo,DGEIP,2021,57,155,336,1,1
244370,Femenino,Docente,Montevideo,DGEIP,2021,101,44,733,2,1
244559,Femenino,Docente,Montevideo,DGEIP,2021,10,0,28,0,0
244871,Femenino,Docente,Montevideo,DGEIP,2021,102,211,1424,5,5
244915,Femenino,Docente,Montevideo,DGES,2021,112,13,445,17,1
245006,Femenino,Docente,Montevideo,DGES,2021,138,36,897,27,1
245419,Femenino,Docente,Montevideo,DGEIP,2021,74,270,521,2,2
245712,Masculino,Docente,Montevideo,DGETP,2021,4,0,6,0,0
246047,Femenino,Docente,Montevideo,DGES,2021,201,62,831,0,0
247414,Femenino,Docente,Montevideo,DGEIP,2021,69,296,982,3,5
248253,Femenino,Docente,Cerro Largo,DGEIP,2021,104,1050,2065,6,3
248254,Femenino,Docente,Cerro Largo,DGEIP,2021,52,29,360,0,0
248257,Femenino,Docente,Cerro Largo,DGEIP,2021,61,119,825,0,0
248258,Femenino,Docente,Canelones,DGEIP,2021,72,0,202,2,2
