Id persona,Sexo,Rol,Departamento,Subsistema,Año lectivo,Cantidad de días ingreso a CREA,Cantidad de Comentarios posteados,Cantidad de Acciones totales,Cantidad de días de ingreso a Biblioteca,Cantidad de préstamos en biblioteca
195892,Masculino,Docente,Soriano,DGETP,2019,0,0,0,35,2
195892,Masculino,Docente,Soriano,DGES,2019,0,0,0,35,2
195916,Femenino,Docente,Montevideo,DGEIP,2019,15,0,34,0,0
195917,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195918,Femenino,Docente,Montevideo,DGEIP,2019,3,1,4,1,0
195919,Femenino,Docente,Cerro Largo,DGEIP,2019,4,0,16,3,4
195922,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195923,Femenino,Docente,Montevideo,DGEIP,2019,1,0,2,0,0
195926,Femenino,Docente,Montevideo,DGEIP,2019,4,0,13,0,0
195928,Femenino,Docente,Montevideo,DGEIP,2019,2,0,2,0,0
195929,Femenino,Docente,Maldonado,DGEIP,2019,26,1,92,1,1
195930,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195932,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195934,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195937,Masculino,Docente,Montevideo,DGEIP,2019,4,0,4,0,0
195938,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195939,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195940,Femenino,Docente,Montevideo,DGEIP,2019,2,0,7,0,0
195941,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195942,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195943,Femenino,Docente,Montevideo,DGEIP,2019,17,7,35,0,0
195944,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195948,Femenino,Docente,Montevideo,DGEIP,2019,8,0,10,1,2
195949,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,0,0
195949,Femenino,Docente,Montevideo,DGES,2019,1,0,1,0,0
195951,Femenino,Docente,Montevideo,DGEIP,2019,2,0,7,0,0
195952,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,0,0
195953,Femenino,Docente,Montevideo,DGEIP,2019,10,0,56,36,11
195955,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,4,4
195957,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195959,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195960,Femenino,Docente,Montevideo,DGEIP,2019,29,2,694,51,14
195961,Femenino,Docente,Montevideo,DGEIP,2019,12,0,69,2,1
195962,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,6,4
195963,Femenino,Docente,Montevideo,DGEIP,2019,25,1,164,1,1
195964,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195965,Femenino,Docente,Montevideo,DGEIP,2019,28,1,1341,0,0
195966,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195967,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,6,7
195969,Femenino,Docente,Montevideo,DGEIP,2019,13,0,54,0,0
195970,Femenino,Docente,Montevideo,DGEIP,2019,60,1,183,5,3
195971,Femenino,Docente,Montevideo,DGEIP,2019,5,0,12,1,1
195972,Femenino,Docente,Montevideo,DGEIP,2019,37,17,194,0,0
195974,Femenino,Docente,Montevideo,DGEIP,2019,3,0,4,5,4
195975,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,1,1
195976,Femenino,Docente,Montevideo,DGEIP,2019,12,4,32,2,3
195979,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,5,3
195980,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195982,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,1,1
195983,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195984,Femenino,Docente,Montevideo,DGEIP,2019,18,8,51,0,0
195986,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195991,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195992,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195993,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195994,Femenino,Docente,Montevideo,DGEIP,2019,37,50,202,0,0
195995,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195996,Femenino,Docente,Montevideo,DGEIP,2019,5,0,6,0,0
195997,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
195999,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196000,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196005,Femenino,Docente,Montevideo,DGEIP,2019,6,3,82,1,0
196007,Femenino,Docente,Montevideo,DGEIP,2019,2,0,3,0,0
196008,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196009,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,7,2
196010,Femenino,Docente,Canelones,DGEIP,2019,35,3,108,3,2
196011,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196012,Femenino,Docente,Montevideo,DGEIP,2019,155,6,922,36,27
196014,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196015,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,3,3
196016,Femenino,Docente,Montevideo,DGEIP,2019,3,0,5,0,0
196017,Femenino,Docente,Montevideo,DGEIP,2019,6,0,13,0,0
196019,Femenino,Docente,Montevideo,DGEIP,2019,10,0,14,1,1
196020,Femenino,Docente,Montevideo,DGEIP,2019,2,0,2,0,0
196022,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,2,6
196024,Femenino,Docente,Montevideo,DGEIP,2019,1,0,2,0,0
196025,Femenino,Docente,Montevideo,DGEIP,2019,20,2,67,0,0
196026,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196027,Femenino,Docente,Montevideo,DGEIP,2019,62,0,988,0,0
196028,Femenino,Docente,Montevideo,DGEIP,2019,9,0,12,1,1
196031,Femenino,Docente,Montevideo,DGEIP,2019,28,19,57,4,7
196034,Femenino,Docente,Montevideo,DGEIP,2019,11,1,18,0,0
196035,Masculino,Docente,Canelones,DGETP,2019,0,0,0,0,0
196035,Masculino,Docente,Canelones,DGES,2019,0,0,0,0,0
196036,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196045,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196046,Femenino,Docente,Canelones,DGEIP,2019,25,0,62,1,1
196047,Femenino,Docente,Montevideo,DGEIP,2019,24,2,33,0,0
196048,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,4,1
196052,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196053,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196055,Femenino,Docente,Montevideo,DGEIP,2019,2,1,3,0,0
196056,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196058,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196059,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196060,Femenino,Docente,Montevideo,DGEIP,2019,1,0,2,1,2
196061,Femenino,Docente,Montevideo,DGEIP,2019,17,0,300,0,0
196065,Femenino,Docente,Maldonado,DGEIP,2019,14,0,20,0,0
196067,Femenino,Docente,Canelones,DGEIP,2019,0,0,0,0,0
196068,Femenino,Docente,Rocha,DGEIP,2019,72,8,244,13,7
196068,Femenino,Docente,Rocha,DGETP,2019,72,8,244,13,7
196070,Femenino,Docente,Montevideo,DGEIP,2019,81,0,250,3,6
196072,Femenino,Docente,Montevideo,DGEIP,2019,15,7,30,3,3
196074,Femenino,Docente,Montevideo,DGEIP,2019,76,2,2153,0,0
196075,Femenino,Docente,Montevideo,DGEIP,2019,3,0,3,3,5
196077,Femenino,Docente,Montevideo,DGEIP,2019,2,12,22,3,4
196078,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196080,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196081,Femenino,Docente,Colonia,DGEIP,2019,0,0,0,0,0
196082,Femenino,Docente,Montevideo,DGEIP,2019,9,10,25,0,0
196084,Masculino,Docente,Montevideo,DGEIP,2019,24,0,293,0,0
196085,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196086,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196088,Femenino,Docente,Montevideo,DGEIP,2019,11,0,35,1,1
196089,Femenino,Docente,Montevideo,DGEIP,2019,10,0,12,39,8
196090,Femenino,Docente,Montevideo,DGEIP,2019,13,0,49,0,0
196091,Masculino,Docente,Montevideo,DGEIP,2019,14,1,32,2,2
196093,Femenino,Docente,Canelones,DGEIP,2019,0,0,0,0,0
196094,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196096,Femenino,Docente,Montevideo,DGES,2019,3,0,4,0,0
196096,Femenino,Docente,Montevideo,DGEIP,2019,3,0,4,0,0
196097,Femenino,Docente,Montevideo,DGEIP,2019,5,1,6,0,0
196098,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196100,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196101,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,4,5
196102,Femenino,Docente,Montevideo,DGEIP,2019,3,0,5,0,0
196103,Femenino,Docente,Canelones,DGEIP,2019,41,3,280,2,2
196104,Femenino,Docente,Montevideo,DGEIP,2019,1,0,2,0,0
196105,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196107,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196108,Femenino,Docente,Montevideo,DGEIP,2019,97,48,271,1,1
196115,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196117,Masculino,Docente,Montevideo,DGEIP,2019,6,0,32,1,1
196118,Masculino,Docente,Montevideo,DGEIP,2019,1,0,1,1,3
196119,Femenino,Docente,Montevideo,DGEIP,2019,7,2,13,0,0
196121,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196122,Femenino,Docente,Montevideo,DGEIP,2019,37,0,159,6,5
196124,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,2,1
196127,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196128,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196129,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196179,Femenino,Docente,Montevideo,DGEIP,2019,46,27,204,3,2
196181,Femenino,Docente,Montevideo,DGEIP,2019,18,0,53,1,0
196182,Femenino,Docente,Montevideo,DGEIP,2019,19,0,43,2,1
196183,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196184,Femenino,Docente,Montevideo,DGEIP,2019,2,0,2,1,1
196185,Femenino,Docente,Montevideo,DGEIP,2019,19,1,40,91,12
196186,Femenino,Docente,Montevideo,DGEIP,2019,55,0,216,7,4
196187,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,30,11
196188,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196190,Femenino,Docente,Montevideo,DGEIP,2019,47,30,191,0,0
196191,Masculino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196192,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196195,Femenino,Docente,Montevideo,DGEIP,2019,2,1,3,0,0
196197,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196200,Femenino,Docente,Montevideo,DGEIP,2019,3,0,6,0,0
196201,Femenino,Docente,Montevideo,DGEIP,2019,86,75,436,0,0
196202,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196203,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196204,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196205,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196206,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196207,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,1,0
196209,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196211,Femenino,Docente,Montevideo,DGEIP,2019,85,8,285,2,1
196212,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196214,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,0,0
196214,Femenino,Docente,Montevideo,DGES,2019,1,0,1,0,0
196218,Femenino,Docente,Montevideo,DGES,2019,37,13,77,1,1
196219,Masculino,Docente,Canelones,DGEIP,2019,0,0,0,0,0
196220,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,2,0
196223,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,1,0
196224,Femenino,Docente,Montevideo,DGES,2019,132,18,299,9,7
196225,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,2,1
196226,Femenino,Docente,Cerro Largo,DGEIP,2019,0,0,0,0,0
196227,Femenino,Docente,Montevideo,DGEIP,2019,8,0,15,0,0
196228,Femenino,Docente,Montevideo,DGEIP,2019,21,0,2196,0,0
196230,Femenino,Docente,Montevideo,DGEIP,2019,71,10,203,19,11
196231,Femenino,Docente,Montevideo,DGEIP,2019,36,4,97,2,2
196233,Femenino,Docente,Montevideo,DGEIP,2019,4,0,7,0,0
196235,Femenino,Docente,Montevideo,DGEIP,2019,11,0,49,0,0
196236,Femenino,Docente,Montevideo,DGEIP,2019,13,0,52,2,2
196237,Femenino,Docente,Montevideo,DGEIP,2019,53,35,171,2,0
196238,Femenino,Docente,Montevideo,DGEIP,2019,2,0,5,0,0
196240,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,0,0
196241,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,0,0
196251,Femenino,Docente,Montevideo,DGEIP,2019,40,6,254,0,0
196257,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196258,Femenino,Docente,Tacuarembo,DGEIP,2019,82,3,148,6,7
196259,Femenino,Docente,Canelones,DGEIP,2019,3,0,5,2,2
196269,Femenino,Docente,Canelones,DGEIP,2019,0,0,0,0,0
196270,Femenino,Docente,Montevideo,DGEIP,2019,21,12,62,0,0
196271,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196272,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,0,0
196273,Femenino,Docente,Montevideo,DGEIP,2019,7,5,17,0,0
196274,Masculino,Docente,Montevideo,DGEIP,2019,44,13,215,1,1
196275,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,1,1
196276,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196277,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196279,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,2,2
196280,Masculino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196284,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196286,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196288,Femenino,Docente,Montevideo,DGEIP,2019,68,1,226,0,0
196290,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196291,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196292,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,1,1
196293,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,1,1
196295,Femenino,Docente,Montevideo,DGEIP,2019,1,0,2,0,0
196296,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,0,0
196297,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196298,Femenino,Docente,Montevideo,DGEIP,2019,129,2,705,1,0
196299,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,1,1
196300,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196301,Femenino,Docente,Montevideo,DGEIP,2019,98,151,1264,1,1
196302,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,1,2
196303,Femenino,Docente,Montevideo,DGEIP,2019,8,6,15,0,0
196304,Femenino,Docente,Montevideo,DGEIP,2019,9,0,40,0,0
196305,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196307,Femenino,Docente,Montevideo,DGEIP,2019,127,18,466,2,2
196309,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196313,Femenino,Docente,Montevideo,DGEIP,2019,41,3,140,2,2
196316,Femenino,Docente,Montevideo,DGETP,2019,0,0,0,0,0
196317,Femenino,Docente,Canelones,DGES,2019,1,1,5,0,0
196323,Femenino,Docente,Canelones,DGEIP,2019,1,0,1,0,0
196324,Femenino,Docente,Canelones,DGEIP,2019,58,37,208,1,0
196325,Femenino,Docente,Canelones,DGEIP,2019,0,0,0,0,0
196327,Femenino,Docente,Canelones,DGEIP,2019,97,22,1395,2,1
196328,Femenino,Docente,Canelones,DGEIP,2019,1,0,1,0,0
196329,Femenino,Docente,Canelones,DGEIP,2019,16,0,41,0,0
196330,Femenino,Docente,Canelones,DGEIP,2019,0,0,0,0,0
196331,Femenino,Docente,Canelones,DGEIP,2019,6,2,17,0,0
196332,Femenino,Docente,Canelones,DGEIP,2019,13,29,111,0,0
196335,Femenino,Docente,Canelones,DGEIP,2019,0,0,0,0,0
196336,Femenino,Docente,Canelones,DGEIP,2019,4,0,5,0,0
196343,Femenino,Docente,Canelones,DGEIP,2019,44,6,86,1,1
196344,Femenino,Docente,Canelones,DGEIP,2019,0,0,0,0,0
196347,Femenino,Docente,Canelones,DGEIP,2019,0,0,0,2,4
196348,Femenino,Docente,Canelones,DGEIP,2019,11,0,39,0,0
196349,Femenino,Docente,Montevideo,DGEIP,2019,62,0,216,3,3
196350,Femenino,Docente,Canelones,DGEIP,2019,28,14,72,0,0
196351,Femenino,Docente,Canelones,DGEIP,2019,0,0,0,0,0
196354,Femenino,Docente,Canelones,DGEIP,2019,71,8,252,49,21
196356,Femenino,Docente,Montevideo,DGEIP,2019,16,26,138,0,0
196359,Femenino,Docente,Canelones,DGEIP,2019,0,0,0,6,13
196364,Femenino,Docente,Canelones,DGEIP,2019,4,0,4,0,0
196365,Femenino,Docente,Canelones,DGEIP,2019,3,0,3,1,3
196374,Femenino,Docente,Montevideo,DGEIP,2019,107,15,589,75,30
196375,Femenino,Docente,Montevideo,DGEIP,2019,32,3,55,1,5
196376,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,1,0
196377,Femenino,Docente,Montevideo,DGEIP,2019,1,0,2,0,0
196378,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,3,3
196379,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,2,3
196380,Femenino,Docente,Montevideo,DGEIP,2019,26,0,61,2,2
196383,Femenino,Docente,Montevideo,DGEIP,2019,31,0,39,0,0
196385,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196386,Femenino,Docente,Canelones,DGEIP,2019,6,0,6,0,0
196388,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196390,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,5,6
196391,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196392,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,0,0
196395,Femenino,Docente,Montevideo,DGEIP,2019,29,0,114,0,0
196403,Femenino,Docente,Canelones,DGEIP,2019,12,2,19,0,0
196403,Femenino,Docente,Canelones,DGES,2019,12,2,19,0,0
196404,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,3,1
196405,Femenino,Docente,Montevideo,DGEIP,2019,20,1,184,0,0
196409,Femenino,Docente,Montevideo,DGEIP,2019,48,1,140,1,0
196410,Femenino,Docente,Montevideo,DGEIP,2019,52,7,210,4,6
196411,Femenino,Docente,Canelones,DGEIP,2019,1,0,1,1,0
196413,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196415,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196417,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196418,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,4,6
196419,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196421,Femenino,Docente,Montevideo,DGEIP,2019,16,0,22,0,0
196422,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196423,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196425,Femenino,Docente,Montevideo,DGEIP,2019,86,25,398,2,0
196427,Femenino,Docente,Montevideo,DGEIP,2019,17,11,50,0,0
196428,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196432,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,0,0
196433,Femenino,Docente,Montevideo,DGEIP,2019,18,1,24,4,3
196438,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196439,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196440,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196441,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196442,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,3,1
196443,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196444,Femenino,Docente,Montevideo,DGEIP,2019,3,0,14,0,0
196447,Femenino,Docente,Montevideo,DGEIP,2019,24,0,367,3,2
196449,Femenino,Docente,Montevideo,DGEIP,2019,42,44,273,4,2
196450,Femenino,Docente,Montevideo,DGEIP,2019,50,0,105,2,1
196451,Femenino,Docente,Montevideo,DGEIP,2019,4,0,5,0,0
196452,Femenino,Docente,Montevideo,DGEIP,2019,3,0,13,0,0
196453,Femenino,Docente,Montevideo,DGEIP,2019,37,5,76,0,0
196454,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196455,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196460,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196462,Femenino,Docente,Montevideo,DGEIP,2019,5,0,36,1,0
196463,Femenino,Docente,Montevideo,DGEIP,2019,2,0,2,2,1
196466,Femenino,Docente,Montevideo,DGEIP,2019,12,1,19,0,0
196467,Femenino,Docente,Montevideo,DGEIP,2019,1,0,19,0,0
196468,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196469,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,4,2
196470,Femenino,Docente,Montevideo,DGEIP,2019,20,9,146,0,0
196471,Femenino,Docente,Rivera,DGEIP,2019,58,5,620,0,0
196475,Femenino,Docente,Montevideo,DGEIP,2019,75,24,589,5,1
196476,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196477,Femenino,Docente,Montevideo,DGEIP,2019,62,11,204,1,1
196478,Femenino,Docente,Colonia,DGEIP,2019,0,0,0,0,0
196479,Femenino,Docente,Montevideo,DGEIP,2019,1,0,5,1,0
196480,Masculino,Docente,Montevideo,DGEIP,2019,2,0,2,0,0
196481,Masculino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196482,Femenino,Docente,Soriano,DGEIP,2019,5,0,10,0,0
196483,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196484,Femenino,Docente,Tacuarembo,DGEIP,2019,0,0,0,0,0
196485,Femenino,Docente,Montevideo,DGEIP,2019,1,0,8,0,0
196486,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196490,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196492,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196493,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196494,Femenino,Docente,Montevideo,DGEIP,2019,1,0,2,0,0
196495,Femenino,Docente,Montevideo,DGEIP,2019,3,0,3,8,2
196496,Femenino,Docente,Montevideo,DGEIP,2019,14,0,41,2,2
196497,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196501,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196502,Femenino,Docente,Canelones,DGEIP,2019,1,0,1,0,0
196506,Femenino,Docente,Montevideo,DGEIP,2019,6,0,10,1,0
196508,Femenino,Docente,Montevideo,DGEIP,2019,85,50,261,1,1
196510,Femenino,Docente,Rio Negro,DGEIP,2019,45,3,96,0,0
196512,Femenino,Docente,Montevideo,DGEIP,2019,12,0,14,1,1
196513,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196516,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196517,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196518,Femenino,Docente,Montevideo,DGEIP,2019,23,1,28,6,4
196521,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,1,0
196522,Femenino,Docente,Montevideo,DGEIP,2019,2,0,2,0,0
196526,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,0,0
196527,Femenino,Docente,Montevideo,DGEIP,2019,25,9,70,1,1
196528,Femenino,Docente,Canelones,DGEIP,2019,1,0,1,1,1
196529,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196530,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196531,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196533,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196534,Femenino,Docente,Montevideo,DGEIP,2019,63,34,298,1,0
196535,Femenino,Docente,Montevideo,DGEIP,2019,25,15,57,15,10
196536,Femenino,Docente,Canelones,DGEIP,2019,107,288,973,0,0
196537,Femenino,Docente,Colonia,DGEIP,2019,5,0,18,0,0
196538,Femenino,Docente,Tacuarembo,DGEIP,2019,31,6,72,14,8
196539,Femenino,Docente,Canelones,DGEIP,2019,0,0,0,0,0
196540,Femenino,Docente,Montevideo,DGEIP,2019,13,1,108,0,0
196544,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196545,Femenino,Docente,Montevideo,DGEIP,2019,4,0,7,0,0
196546,Femenino,Docente,Montevideo,DGEIP,2019,2,0,2,2,6
196547,Femenino,Docente,Canelones,DGEIP,2019,0,0,0,0,0
196548,Femenino,Docente,Montevideo,DGEIP,2019,51,19,112,0,0
196551,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196552,Femenino,Docente,Montevideo,DGEIP,2019,53,14,123,1,1
196553,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196554,Femenino,Docente,Montevideo,DGEIP,2019,4,0,6,1,2
196556,Femenino,Docente,Montevideo,DGEIP,2019,1,0,1,0,0
196577,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196584,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196585,Femenino,Docente,Montevideo,DGEIP,2019,95,71,608,8,5
196586,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196589,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,3,1
196592,Femenino,Docente,Montevideo,DGEIP,2019,8,0,27,0,0
196595,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196596,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196605,Femenino,Docente,Montevideo,DGEIP,2019,4,0,14,0,0
196607,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,3,1
196608,Femenino,Docente,Montevideo,DGEIP,2019,2,0,2,2,2
196612,Femenino,Docente,Montevideo,DGEIP,2019,5,0,5,1,1
196617,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
196618,Femenino,Docente,Montevideo,DGEIP,2019,2,0,6,1,1
196620,Femenino,Docente,Montevideo,DGEIP,2019,0,0,0,0,0
