Id persona,Sexo,Rol,Departamento,Subsistema,Año lectivo,Cantidad de días ingreso a CREA,Cantidad de Comentarios posteados ,Cantidad de Acciones totales ,Cantidad de días de ingreso a Biblioteca,Cantidad de préstamos en biblioteca
450017,Femenino,Docente,Colonia,DGEIP,2022,162,8,780,3,1
450047,Femenino,Docente,Treinta Y Tres,DGEIP,2022,1,0,1,0,0
450071,Femenino,Docente,Canelones,DGEIP,2022,0,0,0,0,0
450205,Femenino,Docente,Canelones,DGEIP,2022,0,0,0,0,0
450228,Femenino,Docente,Canelones,DGEIP,2022,93,30,391,5,1
450229,Femenino,Docente,Canelones,DGEIP,2022,83,4,219,1,1
450287,Femenino,Docente,Maldonado,DGEIP,2022,7,0,25,3,2
450295,Femenino,Docente,Artigas,DGEIP,2022,92,5,577,0,0
450299,Femenino,Docente,Artigas,DGES,2022,19,10,40,0,0
450331,Femenino,Docente,Rocha,DGEIP,2022,68,3,405,0,0
450396,Femenino,Docente,Treinta Y Tres,DGEIP,2022,1,0,1,0,0
450399,Femenino,Docente,Treinta Y Tres,DGEIP,2022,106,50,383,1,0
450614,Masculino,Docente,Canelones,DGES,2022,3,0,3,0,0
450616,Femenino,Docente,Rivera,DGEIP,2022,4,0,11,0,0
450770,Masculino,Docente,Florida,DGES,2022,40,19,173,0,0
450776,Femenino,Docente,Florida,DGEIP,2022,28,1,222,9,2
450782,Femenino,Docente,Canelones,DGEIP,2022,5,0,7,0,0
450805,Femenino,Docente,Salto,DGEIP,2022,21,4,53,0,0
450857,Femenino,Docente,Rivera,DGEIP,2022,6,0,10,0,0
450862,Masculino,Docente,Canelones,DGES,2022,11,0,16,0,0
450872,Femenino,Docente,Rivera,DGEIP,2022,2,0,3,1,0
450879,Masculino,Docente,Montevideo,DGEIP,2022,4,0,5,0,0
450879,Masculino,Docente,Canelones,DGES,2022,4,0,5,0,0
450880,Femenino,Docente,Paysandu,DGEIP,2022,18,0,39,0,0
450880,Femenino,Docente,Florida,DGES,2022,18,0,39,0,0
450881,Femenino,Docente,Montevideo,DGES,2022,62,2,108,84,14
450991,Masculino,Docente,Salto,DGES,2022,1,0,1,0,0
450997,Masculino,Docente,Salto,DGES,2022,3,0,3,0,0
451078,Femenino,Docente,Soriano,DGEIP,2022,14,1,190,0,0
451079,Femenino,Docente,Montevideo,DGEIP,2022,90,13,379,0,0
451127,Masculino,Docente,Tacuarembo,DGES,2022,2,0,2,0,0
451172,Femenino,Docente,Rivera,DGEIP,2022,51,2,163,0,0
451177,Femenino,Docente,Rivera,DGEIP,2022,57,4,603,0,0
451179,Femenino,Docente,Rivera,DGEIP,2022,134,35,587,0,0
451413,Femenino,Docente,Soriano,DGEIP,2022,110,64,3523,0,0
451413,Femenino,Docente,Soriano,DGETP,2022,110,64,3523,0,0
451417,Femenino,Docente,Rio Negro,DGEIP,2022,70,45,235,2,0
451420,Femenino,Docente,Rio Negro,DGEIP,2022,215,53,1083,1,0
451532,Femenino,Docente,Maldonado,DGEIP,2022,12,2,14,0,0
451538,Masculino,Docente,Montevideo,DGEIP,2022,100,4,718,4,2
451563,Femenino,Docente,San Jose,DGEIP,2022,5,0,14,0,0
451827,Femenino,Docente,Colonia,DGEIP,2022,127,9,503,5,4
452122,Masculino,Docente,Rio Negro,DGEIP,2022,9,0,11,0,0
452135,Femenino,Docente,San Jose,DGEIP,2022,112,95,808,0,0
452142,Femenino,Docente,Canelones,DGES,2022,2,0,3,0,0
452153,Femenino,Docente,Colonia,DGEIP,2022,177,33,665,3,1
452155,Femenino,Docente,Florida,DGEIP,2022,0,0,0,0,0
452156,Femenino,Docente,Florida,DGEIP,2022,20,0,60,0,0
452253,Femenino,Docente,Tacuarembo,DGEIP,2022,238,22,5613,0,0
452423,Femenino,Docente,Colonia,DGEIP,2022,115,8,325,0,0
452454,Femenino,Docente,Montevideo,DGEIP,2022,2,0,6,0,0
452518,Femenino,Docente,Flores,DGEIP,2022,22,3,32,0,0
452651,Femenino,Docente,Canelones,DGES,2022,7,0,7,0,0
452665,Femenino,Docente,San Jose,DGEIP,2022,4,0,4,0,0
452740,Masculino,Docente,Montevideo,DGES,2022,20,0,25,1,1
452832,Femenino,Docente,Salto,DGES,2022,6,5,25,0,0
452866,Femenino,Docente,Artigas,DGEIP,2022,4,0,7,0,0
452876,Femenino,Docente,San Jose,DGEIP,2022,15,0,92,0,0
452878,Masculino,Docente,Rivera,DGEIP,2022,38,140,395,0,0
452878,Masculino,Docente,Rivera,DGES,2022,38,140,395,0,0
452878,Masculino,Docente,Rivera,DGETP,2022,38,140,395,0,0
452919,Femenino,Docente,Durazno,DGEIP,2022,22,0,47,0,0
452924,Masculino,Docente,Montevideo,DGEIP,2022,86,13,400,2,1
453044,Femenino,Docente,Soriano,DGEIP,2022,67,6,321,0,0
453138,Masculino,Docente,Canelones,DGETP,2022,24,0,36,0,0
453145,Femenino,Docente,San Jose,DGEIP,2022,20,4,33,1,1
453156,Femenino,Docente,Montevideo,DGES,2022,2,0,2,1,1
453188,Masculino,Docente,Montevideo,DGETP,2022,27,0,126,0,0
453203,Masculino,Docente,Paysandu,DGEIP,2022,6,1,9,0,0
453203,Masculino,Docente,Rio Negro,DGES,2022,6,1,9,0,0
453224,Femenino,Docente,Montevideo,DGES,2022,0,0,0,0,0
453236,Femenino,Docente,San Jose,DGEIP,2022,26,4,126,5,1
453309,Masculino,Docente,Canelones,DGES,2022,0,0,0,0,0
453315,Femenino,Docente,San Jose,DGEIP,2022,67,16,2791,0,0
453316,Femenino,Docente,Canelones,DGEIP,2022,48,1,106,0,0
453321,Femenino,Docente,Montevideo,DGES,2022,27,24,233,0,0
453337,Masculino,Docente,Durazno,DGETP,2022,4,0,30,0,0
453435,Masculino,Docente,Canelones,DGETP,2022,5,0,4,0,0
453476,Femenino,Docente,Montevideo,DGEIP,2022,17,0,55,0,0
453552,Femenino,Docente,Paysandu,DGEIP,2022,7,0,17,0,0
453558,Femenino,Docente,Treinta Y Tres,DGEIP,2022,177,21,1032,3,3
453569,Femenino,Docente,Salto,DGEIP,2022,100,4,722,0,0
453571,Femenino,Docente,Salto,DGEIP,2022,57,28,235,2,2
453667,Femenino,Docente,Rivera,DGEIP,2022,0,0,0,0,0
453786,Femenino,Docente,Montevideo,DGEIP,2022,1,0,1,0,0
453876,Femenino,Docente,Rocha,DGEIP,2022,132,13,336,5,4
453977,Masculino,Docente,Montevideo,DGETP,2022,0,0,0,0,0
453980,Femenino,Docente,Canelones,DGES,2022,104,15,1461,0,0
454076,Femenino,Docente,Tacuarembo,DGEIP,2022,99,27,563,21,13
454078,Femenino,Docente,Tacuarembo,DGEIP,2022,32,5,50,0,0
454255,Femenino,Docente,Montevideo,DGEIP,2022,24,2,64,0,0
454312,Femenino,Docente,Tacuarembo,DGES,2022,40,11,236,0,0
454312,Femenino,Docente,Durazno,DGETP,2022,40,11,236,0,0
454331,Femenino,Docente,Colonia,DGEIP,2022,4,0,10,0,0
454338,Femenino,Docente,Colonia,DGEIP,2022,78,111,662,6,3
454353,Femenino,Docente,Soriano,DGES,2022,145,33,1792,2,4
454406,Femenino,Docente,Tacuarembo,DGEIP,2022,21,0,92,0,0
454407,Femenino,Docente,Tacuarembo,DGEIP,2022,55,1,216,4,4
454444,Femenino,Docente,Rio Negro,DGEIP,2022,1,0,1,0,0
454765,Femenino,Docente,Canelones,DGES,2022,45,48,219,0,0
454982,Masculino,Docente,Canelones,DGES,2022,8,8,34,0,0
455087,Femenino,Docente,Canelones,DGEIP,2022,3,0,7,0,0
455288,Masculino,Docente,Montevideo,DGES,2022,41,1,70,0,0
455390,Femenino,Docente,Colonia,DGEIP,2022,136,43,749,0,0
455393,Femenino,Docente,Colonia,DGEIP,2022,39,8,74,0,0
455422,Femenino,Docente,Canelones,DGEIP,2022,13,0,14,0,0
455422,Femenino,Docente,Maldonado,DGES,2022,13,0,14,0,0
455431,Femenino,Docente,Canelones,DGEIP,2022,39,32,194,0,0
455439,Masculino,Docente,Canelones,DGEIP,2022,17,0,23,0,0
455790,Femenino,Docente,Canelones,DGES,2022,10,0,11,0,0
455997,Femenino,Docente,Artigas,DGES,2022,10,0,14,0,0
455997,Femenino,Docente,Artigas,DGETP,2022,10,0,14,0,0
456002,Femenino,Docente,Artigas,DGEIP,2022,64,9,356,0,0
456014,Femenino,Docente,Artigas,DGEIP,2022,52,0,85,1,0
456018,Femenino,Docente,Rivera,DGEIP,2022,0,0,0,0,0
456110,Femenino,Docente,Salto,DGEIP,2022,215,56,1154,6,12
456252,Femenino,Docente,Montevideo,DGES,2022,23,7,50,0,0
456675,Femenino,Docente,Cerro Largo,DGEIP,2022,3,0,3,1,1
456679,Femenino,Docente,Canelones,DGETP,2022,0,0,0,0,0
456685,Femenino,Docente,Canelones,DGEIP,2022,95,79,378,0,0
456707,Femenino,Docente,Colonia,DGEIP,2022,8,0,26,0,0
456745,Femenino,Docente,Canelones,DGES,2022,5,1,11,0,0
456867,Femenino,Docente,Canelones,DGEIP,2022,1,0,1,0,0
456872,Femenino,Docente,Canelones,DGEIP,2022,0,0,0,0,0
457020,Femenino,Docente,San Jose,DGEIP,2022,137,25,392,1,1
457163,Femenino,Docente,Colonia,DGEIP,2022,0,0,0,0,0
457165,Femenino,Docente,Colonia,DGEIP,2022,90,15,733,1,1
457247,Masculino,Docente,Canelones,DGEIP,2022,66,40,331,0,0
457418,Femenino,Docente,San Jose,DGEIP,2022,109,49,606,6,6
457437,Femenino,Docente,Maldonado,DGEIP,2022,0,0,0,0,0
457463,Femenino,Docente,Maldonado,DGEIP,2022,34,8,101,0,0
457573,Femenino,Docente,Maldonado,DGEIP,2022,98,0,236,1,0
457765,Femenino,Docente,Tacuarembo,DGEIP,2022,17,13,413,12,6
457802,Femenino,Docente,Colonia,DGEIP,2022,160,42,1171,1,0
457802,Femenino,Docente,Colonia,DGES,2022,160,42,1171,1,0
457838,Femenino,Docente,Tacuarembo,DGEIP,2022,40,28,125,0,0
457843,Masculino,Docente,Montevideo,DGES,2022,8,0,8,0,0
458215,Femenino,Docente,Tacuarembo,DGEIP,2022,35,0,103,0,0
458223,Femenino,Docente,Rivera,DGEIP,2022,17,0,72,2,1
458229,Femenino,Docente,Paysandu,DGEIP,2022,7,0,12,8,3
458233,Femenino,Docente,Florida,DGEIP,2022,38,11,459,0,0
458238,Femenino,Docente,Canelones,DGEIP,2022,57,10,630,0,0
458609,Femenino,Docente,Canelones,DGES,2022,62,31,333,0,0
458609,Femenino,Docente,Canelones,DGETP,2022,62,31,333,0,0
458754,Femenino,Docente,Lavalleja,DGEIP,2022,100,49,522,2,0
458778,Masculino,Docente,Montevideo,DGES,2022,17,8,50,0,0
458783,Masculino,Docente,Rivera,DGES,2022,42,43,288,0,0
458783,Masculino,Docente,Rivera,DGETP,2022,42,43,288,0,0
458836,Masculino,Docente,Durazno,DGES,2022,200,1,2235,1,0
458836,Masculino,Docente,Durazno,DGETP,2022,200,1,2235,1,0
458979,Femenino,Docente,Rocha,DGEIP,2022,74,28,355,8,2
459041,Femenino,Docente,Montevideo,DGEIP,2022,2,0,5,0,0
459043,Femenino,Docente,Maldonado,DGEIP,2022,4,0,34,0,0
459052,Femenino,Docente,Durazno,DGETP,2022,1,0,1,0,0
459062,Masculino,Docente,Montevideo,DGES,2022,3,0,3,40,13
459140,Masculino,Docente,Florida,DGES,2022,68,14,602,0,0
459140,Masculino,Docente,Florida,DGETP,2022,68,14,602,0,0
459158,Femenino,Docente,Rivera,DGEIP,2022,10,0,38,1,0
459164,Femenino,Docente,Rivera,DGEIP,2022,2,0,11,0,0
459228,Femenino,Docente,Salto,DGEIP,2022,25,2,192,0,0
459236,Femenino,Docente,Salto,DGEIP,2022,3,0,5,0,0
459244,Femenino,Docente,Rio Negro,DGEIP,2022,13,9,32,0,0
459249,Femenino,Docente,Salto,DGEIP,2022,63,16,494,0,0
459252,Femenino,Docente,Salto,DGEIP,2022,12,6,24,0,0
459265,Femenino,Docente,Salto,DGEIP,2022,120,9,738,0,0
459268,Masculino,Docente,Salto,DGES,2022,104,9,531,0,0
459268,Masculino,Docente,Salto,DGETP,2022,104,9,531,0,0
459280,Femenino,Docente,Salto,DGEIP,2022,39,26,154,0,0
459310,Masculino,Docente,Canelones,DGES,2022,32,23,105,1,1
459415,Femenino,Docente,Maldonado,DGEIP,2022,68,26,818,0,0
459428,Femenino,Docente,Maldonado,DGEIP,2022,25,19,112,1,1
459444,Femenino,Docente,Maldonado,DGEIP,2022,0,0,0,0,0
459447,Femenino,Docente,Maldonado,DGEIP,2022,23,18,121,2,2
459450,Femenino,Docente,Maldonado,DGEIP,2022,18,22,76,1,1
459456,Femenino,Docente,Canelones,DGEIP,2022,4,0,13,0,0
459469,Femenino,Docente,Canelones,DGES,2022,0,0,0,0,0
459491,Femenino,Docente,Lavalleja,DGEIP,2022,26,3,47,62,21
459622,Masculino,Docente,Artigas,DGEIP,2022,22,26,92,0,0
459624,Femenino,Docente,Artigas,DGEIP,2022,19,0,59,0,0
459625,Femenino,Docente,Artigas,DGEIP,2022,62,5,248,0,0
459774,Femenino,Docente,Montevideo,DGEIP,2022,6,0,9,0,0
459886,Femenino,Docente,Maldonado,DGEIP,2022,1,0,2,0,0
459887,Femenino,Docente,Maldonado,DGEIP,2022,8,0,24,1,1
459888,Femenino,Docente,Maldonado,DGEIP,2022,2,0,2,2,1
459991,Masculino,Docente,Maldonado,DGEIP,2022,61,0,121,0,0
459995,Femenino,Docente,Canelones,DGEIP,2022,67,20,408,2,6
460282,Femenino,Docente,Durazno,DGEIP,2022,87,33,370,0,0
460384,Femenino,Docente,Treinta Y Tres,DGEIP,2022,127,30,343,2,1
460443,Femenino,Docente,Salto,DGEIP,2022,26,2,149,1,0
460551,Femenino,Docente,Salto,DGEIP,2022,15,0,25,0,0
460637,Femenino,Docente,Canelones,DGEIP,2022,1,0,2,0,0
460645,Femenino,Docente,Maldonado,DGEIP,2022,52,208,697,1,1
460816,Masculino,Docente,Lavalleja,DGEIP,2022,3,1,4,0,0
460865,Femenino,Docente,Montevideo,DGEIP,2022,7,0,20,0,0
460877,Masculino,Docente,Montevideo,DGEIP,2022,2,0,2,0,0
460908,Femenino,Docente,Canelones,DGEIP,2022,34,11,148,1,1
461014,Femenino,Docente,Canelones,DGEIP,2022,0,0,0,0,0
461284,Masculino,Docente,Paysandu,DGES,2022,4,0,5,0,0
461545,Femenino,Docente,Montevideo,DGES,2022,0,0,0,0,0
462013,Femenino,Docente,San Jose,DGEIP,2022,85,23,517,0,0
462418,Femenino,Docente,Canelones,DGEIP,2022,14,12,103,0,0
462608,Masculino,Docente,Montevideo,DGES,2022,7,0,9,0,0
462700,Femenino,Docente,Montevideo,DGEIP,2022,33,2,74,0,0
462984,Femenino,Docente,Montevideo,DGEIP,2022,109,19,441,27,20
463145,Femenino,Docente,Canelones,DGEIP,2022,1,0,1,0,0
463185,Femenino,Docente,Maldonado,DGEIP,2022,6,0,55,0,0
463202,Femenino,Docente,Florida,DGES,2022,55,0,263,0,0
463202,Femenino,Docente,Florida,DGETP,2022,55,0,263,0,0
463418,Femenino,Docente,Tacuarembo,DGEIP,2022,4,2,7,0,0
463444,Femenino,Docente,Montevideo,DGEIP,2022,9,0,24,0,0
463538,Femenino,Docente,Canelones,DGEIP,2022,7,1,10,0,0
463976,Femenino,Docente,Canelones,DGEIP,2022,67,4,285,3,1
463988,Femenino,Docente,Canelones,DGEIP,2022,6,0,8,1,0
464035,Femenino,Docente,Montevideo,DGEIP,2022,4,0,4,0,0
464036,Femenino,Docente,Canelones,DGES,2022,1,0,1,0,0
464124,Femenino,Docente,Artigas,DGEIP,2022,86,1,454,1,1
464138,Femenino,Docente,Canelones,DGEIP,2022,2,0,2,0,0
464157,Masculino,Docente,Montevideo,DGES,2022,0,0,0,0,0
464190,Femenino,Docente,Cerro Largo,DGEIP,2022,81,14,183,6,3
464511,Femenino,Docente,Paysandu,DGEIP,2022,35,5,77,0,0
464680,Femenino,Docente,Montevideo,DGEIP,2022,11,2,29,6,2
464890,Femenino,Docente,Maldonado,DGEIP,2022,16,5,42,0,0
464893,Femenino,Docente,Maldonado,DGEIP,2022,0,0,0,0,0
465112,Femenino,Docente,Maldonado,DGEIP,2022,79,4,323,0,0
465117,Femenino,Docente,Maldonado,DGEIP,2022,5,0,7,0,0
465119,Masculino,Docente,Montevideo,DGES,2022,41,1,96,0,0
465119,Masculino,Docente,Canelones,DGETP,2022,41,1,96,0,0
465146,Femenino,Docente,Colonia,DGEIP,2022,0,0,0,0,0
465182,Femenino,Docente,Rio Negro,DGEIP,2022,4,0,4,0,0
465216,Femenino,Docente,Cerro Largo,DGEIP,2022,24,0,89,0,0
465562,Masculino,Docente,Salto,DGES,2022,12,0,59,0,0
466166,Femenino,Docente,Salto,DGEIP,2022,3,0,3,0,0
466224,Femenino,Docente,Salto,DGEIP,2022,3,0,4,0,0
466282,Femenino,Docente,Montevideo,DGEIP,2022,2,0,2,0,0
466288,Femenino,Docente,Montevideo,DGEIP,2022,21,0,38,1,0
466601,Femenino,Docente,Salto,DGEIP,2022,8,4,38,0,0
466614,Femenino,Docente,Montevideo,DGEIP,2022,3,0,22,0,0
466616,Femenino,Docente,Salto,DGEIP,2022,23,2,39,0,0
466619,Femenino,Docente,Salto,DGEIP,2022,40,0,314,0,0
466648,Femenino,Docente,Salto,DGEIP,2022,68,2,439,2,0
466662,Femenino,Docente,Montevideo,DGEIP,2022,28,0,158,1,1
466702,Femenino,Docente,San Jose,DGEIP,2022,4,0,6,0,0
466851,Femenino,Docente,Cerro Largo,DGEIP,2022,24,37,108,2,1
466856,Femenino,Docente,San Jose,DGEIP,2022,9,3,17,1,1
466890,Femenino,Docente,Montevideo,DGEIP,2022,4,0,21,0,0
466920,Femenino,Docente,Salto,DGEIP,2022,43,29,190,0,0
467181,Femenino,Docente,Canelones,DGETP,2022,0,0,0,0,0
467226,Femenino,Docente,Canelones,DGEIP,2022,8,0,109,0,0
467271,Femenino,Docente,Colonia,DGEIP,2022,6,0,52,1,1
467277,Femenino,Docente,Cerro Largo,DGES,2022,0,0,0,0,0
467280,Femenino,Docente,Montevideo,DGEIP,2022,7,0,7,0,0
467340,Femenino,Docente,Montevideo,DGEIP,2022,14,0,245,0,0
467391,Masculino,Docente,Montevideo,DGES,2022,71,8,233,2,1
467697,Femenino,Docente,Salto,DGEIP,2022,236,168,1237,7,1
467697,Femenino,Docente,Salto,DGES,2022,236,168,1237,7,1
467710,Femenino,Docente,Salto,DGEIP,2022,0,0,0,0,0
467752,Femenino,Docente,Tacuarembo,DGEIP,2022,25,0,84,1,0
467769,Femenino,Docente,Soriano,DGES,2022,95,56,735,0,0
467890,Masculino,Docente,Canelones,DGES,2022,54,7,38,1,1
467904,Femenino,Docente,Cerro Largo,DGEIP,2022,8,0,9,0,0
467999,Femenino,Docente,Rocha,DGES,2022,107,18,7197,0,0
468075,Femenino,Docente,Cerro Largo,DGEIP,2022,7,0,19,0,0
468114,Femenino,Docente,Canelones,DGEIP,2022,5,0,6,0,0
468259,Femenino,Docente,Rocha,DGEIP,2022,70,2,150,0,0
468261,Femenino,Docente,Salto,DGEIP,2022,12,8,54,0,0
468262,Femenino,Docente,Salto,DGEIP,2022,42,2,124,0,0
468263,Femenino,Docente,Tacuarembo,DGEIP,2022,31,0,147,1,1
468264,Femenino,Docente,Salto,DGEIP,2022,128,28,484,2,0
468265,Masculino,Docente,Salto,DGEIP,2022,4,0,14,2,2
468267,Femenino,Docente,Montevideo,DGEIP,2022,2,0,2,0,0
468281,Femenino,Docente,Montevideo,DGEIP,2022,7,0,18,0,0
468282,Femenino,Docente,Montevideo,DGEIP,2022,4,0,14,0,0
468283,Masculino,Docente,Montevideo,DGEIP,2022,81,32,616,2,0
468285,Femenino,Docente,Maldonado,DGES,2022,1,0,1,0,0
468605,Masculino,Docente,Canelones,DGES,2022,2,0,3,0,0
468640,Femenino,Docente,Montevideo,DGEIP,2022,2,0,2,0,0
468660,Femenino,Docente,Montevideo,DGEIP,2022,3,0,4,0,0
468748,Femenino,Docente,Montevideo,DGEIP,2022,1,0,1,0,0
468757,Femenino,Docente,Montevideo,DGEIP,2022,3,0,14,0,0
468836,Femenino,Docente,Florida,DGEIP,2022,6,0,9,0,0
468847,Femenino,Docente,Florida,DGEIP,2022,34,0,175,4,4
468853,Femenino,Docente,Canelones,DGEIP,2022,1,0,2,0,0
468939,Femenino,Docente,Montevideo,DGEIP,2022,59,29,184,1,1
468983,Masculino,Docente,Rocha,DGEIP,2022,30,0,61,2,1
468991,Femenino,Docente,Rocha,DGEIP,2022,0,0,0,0,0
469007,Femenino,Docente,Lavalleja,DGEIP,2022,42,2,136,0,0
469200,Femenino,Docente,Colonia,DGEIP,2022,124,10,377,1,0
469201,Femenino,Docente,Montevideo,DGEIP,2022,5,0,20,0,0
469362,Femenino,Docente,Montevideo,DGEIP,2022,62,0,173,19,10
469367,Femenino,Docente,Montevideo,DGEIP,2022,1,0,18,7,17
469521,Femenino,Docente,Cerro Largo,DGEIP,2022,54,3,229,0,0
469536,Femenino,Docente,Tacuarembo,DGEIP,2022,19,0,38,0,0
469542,Masculino,Docente,Tacuarembo,DGES,2022,16,0,79,0,0
469542,Masculino,Docente,Tacuarembo,DGETP,2022,16,0,79,0,0
469547,Femenino,Docente,Durazno,DGETP,2022,0,0,0,0,0
469578,Femenino,Docente,Canelones,DGEIP,2022,3,0,5,1,1
469687,Femenino,Docente,Montevideo,DGEIP,2022,13,10,65,0,0
469798,Femenino,Docente,Canelones,DGEIP,2022,26,21,58,3,4
469837,Femenino,Docente,Tacuarembo,DGEIP,2022,89,14,302,0,0
469855,Femenino,Docente,Tacuarembo,DGEIP,2022,4,0,4,0,0
469874,Femenino,Docente,Maldonado,DGES,2022,10,0,28,4,1
469875,Femenino,Docente,Lavalleja,DGEIP,2022,57,0,146,0,0
469951,Femenino,Docente,San Jose,DGEIP,2022,0,0,0,0,0
470375,Femenino,Docente,Paysandu,DGEIP,2022,49,0,92,0,0
470640,Femenino,Docente,Canelones,DGEIP,2022,29,94,222,0,0
470691,Femenino,Docente,Canelones,DGEIP,2022,24,7,454,0,0
470887,Femenino,Docente,Maldonado,DGEIP,2022,7,0,59,1,1
470909,Femenino,Docente,Salto,DGEIP,2022,26,2,99,0,0
471126,Femenino,Docente,Lavalleja,DGEIP,2022,28,0,147,2,1
471481,Femenino,Docente,Maldonado,DGEIP,2022,5,0,5,0,0
471602,Masculino,Docente,Canelones,DGES,2022,1,1,2,0,0
471607,Femenino,Docente,Montevideo,DGEIP,2022,14,2,23,0,0
471673,Femenino,Docente,Cerro Largo,DGEIP,2022,69,3,300,1,1
471675,Femenino,Docente,Montevideo,DGEIP,2022,85,1,306,0,0
471680,Femenino,Docente,Cerro Largo,DGEIP,2022,9,0,11,2,1
471683,Femenino,Docente,Cerro Largo,DGEIP,2022,23,1,73,0,0
471683,Femenino,Docente,Cerro Largo,DGETP,2022,23,1,73,0,0
471686,Femenino,Docente,Montevideo,DGEIP,2022,17,0,28,67,47
471694,Masculino,Docente,Cerro Largo,DGEIP,2022,4,1,5,0,0
471697,Femenino,Docente,Cerro Largo,DGEIP,2022,0,0,0,0,0
472084,Femenino,Docente,Maldonado,DGEIP,2022,133,17,574,2,1
472218,Femenino,Docente,Rivera,DGEIP,2022,16,2,41,0,0
472228,Femenino,Docente,Montevideo,DGEIP,2022,36,1,231,0,0
472313,Femenino,Docente,Tacuarembo,DGES,2022,37,0,268,0,0
472313,Femenino,Docente,Tacuarembo,DGETP,2022,37,0,268,0,0
472415,Femenino,Docente,Montevideo,DGETP,2022,69,51,534,0,0
472416,Femenino,Docente,Montevideo,DGEIP,2022,2,0,3,0,0
472584,Femenino,Docente,Canelones,DGES,2022,103,1,126,1,1
472761,Masculino,Docente,Montevideo,DGES,2022,8,0,10,0,0
472766,Femenino,Docente,Canelones,DGEIP,2022,88,25,378,0,0
472771,Masculino,Docente,Canelones,DGES,2022,1,0,1,0,0
472821,Femenino,Docente,Rivera,DGEIP,2022,73,0,292,0,0
472822,Femenino,Docente,Canelones,DGEIP,2022,0,0,0,0,0
472824,Femenino,Docente,Rivera,DGEIP,2022,0,0,0,0,0
472826,Masculino,Docente,Rivera,DGES,2022,0,0,0,0,0
472842,Femenino,Docente,Montevideo,DGES,2022,6,1,14,0,0
472917,Femenino,Docente,Montevideo,DGEIP,2022,10,0,102,0,0
472932,Masculino,Docente,Canelones,DGEIP,2022,84,25,262,8,4
472935,Femenino,Docente,Montevideo,DGEIP,2022,1,0,1,0,0
472961,Femenino,Docente,Montevideo,DGES,2022,4,0,6,0,0
472985,Femenino,Docente,Florida,DGEIP,2022,25,0,26,0,0
473021,Femenino,Docente,San Jose,DGEIP,2022,2,0,11,0,0
473047,Femenino,Docente,Montevideo,DGEIP,2022,2,0,2,1,1
473135,Femenino,Docente,Montevideo,DGEIP,2022,11,0,14,1,1
473243,Femenino,Docente,Canelones,DGEIP,2022,1,0,1,0,0
473384,Femenino,Docente,Rivera,DGEIP,2022,1,0,1,0,0
473385,Masculino,Docente,Rivera,DGEIP,2022,44,2,72,0,0
473516,Femenino,Docente,Tacuarembo,DGEIP,2022,36,11,129,0,0
473938,Femenino,Docente,Canelones,DGEIP,2022,3,0,3,47,9
474438,Femenino,Docente,Treinta Y Tres,DGEIP,2022,28,0,64,2,1
474492,Femenino,Docente,Canelones,DGEIP,2022,31,3,71,1,2
474622,Femenino,Docente,Montevideo,DGEIP,2022,63,3,252,2,1
474709,Femenino,Docente,Rio Negro,DGES,2022,0,0,0,0,0
474771,Femenino,Docente,Maldonado,DGES,2022,96,10,211,0,0
474861,Femenino,Docente,Salto,DGETP,2022,2,0,2,0,0
474893,Femenino,Docente,Rivera,DGEIP,2022,9,0,26,0,0
474900,Femenino,Docente,Canelones,DGEIP,2022,5,0,4,4,5
474903,Femenino,Docente,Rivera,DGEIP,2022,47,5,170,1,1
474904,Femenino,Docente,Montevideo,DGEIP,2022,66,2,106,0,0
474926,Femenino,Docente,Rivera,DGEIP,2022,162,39,581,4,0
474957,Femenino,Docente,Canelones,DGETP,2022,1,0,1,0,0
474958,Femenino,Docente,Canelones,DGEIP,2022,15,14,76,0,0
475181,Femenino,Docente,Cerro Largo,DGEIP,2022,4,0,7,0,0
475185,Femenino,Docente,Montevideo,DGEIP,2022,9,1,28,0,0
475194,Femenino,Docente,Cerro Largo,DGEIP,2022,23,16,157,0,0
475195,Femenino,Docente,Cerro Largo,DGEIP,2022,66,12,139,0,0
475196,Femenino,Docente,Cerro Largo,DGEIP,2022,41,9,84,0,0
475197,Femenino,Docente,Cerro Largo,DGEIP,2022,35,37,108,0,0
475197,Femenino,Docente,Cerro Largo,DGETP,2022,35,37,108,0,0
475518,Femenino,Docente,Canelones,DGES,2022,0,0,0,2,1
475690,Femenino,Docente,Cerro Largo,DGEIP,2022,2,1,6,0,0
475758,Femenino,Docente,Montevideo,DGEIP,2022,24,2,41,3,1
475760,Femenino,Docente,Artigas,DGETP,2022,16,0,55,0,0
475890,Femenino,Docente,Canelones,DGEIP,2022,58,6,179,0,0
475962,Femenino,Docente,Montevideo,DGES,2022,7,0,16,0,0
476085,Femenino,Docente,Montevideo,DGEIP,2022,1,0,1,0,0
476324,Masculino,Docente,Rivera,DGEIP,2022,19,0,323,0,0
476338,Femenino,Docente,Soriano,DGEIP,2022,23,0,497,1,1
476381,Femenino,Docente,Montevideo,DGEIP,2022,0,0,0,0,0
476570,Femenino,Docente,Tacuarembo,DGEIP,2022,67,17,196,7,3
476572,Femenino,Docente,Tacuarembo,DGEIP,2022,24,15,168,0,0
476679,Femenino,Docente,Montevideo,DGETP,2022,8,3,15,0,0
476775,Femenino,Docente,Montevideo,DGEIP,2022,1,0,1,0,0
